,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,NOTEBOOK
649,Pontia_occidentalis,Corfu_WA,208,F,CTL,2.6,1.11,1993-07-07,1,190,1,BASK,AM,Corfu.CutWings.1993_2
650,Pontia_occidentalis,Corfu_WA,211,F,CUT,2.3,0.74,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
651,Pontia_occidentalis,Corfu_WA,213,M,CUT,NA,NA,NA,NA,189,1,FLIGHT,PM,Corfu.CutWings.1993_2
652,Pontia_occidentalis,Corfu_WA,214,F,CTL,2.4,0.95,1993-07-07,1,189,1,SPOOK,AM,Corfu.CutWings.1993_2
653,Pontia_occidentalis,Corfu_WA,214,F,CTL,2.4,0.95,1993-07-07,1,189,2,OVI,MM,Corfu.CutWings.1993_2
654,Pontia_occidentalis,Corfu_WA,215,M,CUT,2.1,0.87,1993-07-07,1,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
655,Pontia_occidentalis,Corfu_WA,215,M,CUT,2.1,0.87,1993-07-07,1,190,2,FLIGHT,AM,Corfu.CutWings.1993_2
656,Pontia_occidentalis,Corfu_WA,216,F,CTL,2.7,1.2,1993-07-07,1,189,1,BASK,AM,Corfu.CutWings.1993_2
657,Pontia_occidentalis,Corfu_WA,217,F,CUT,2.2,0.9,1993-07-07,2,189,1,SPOOK,MM,Corfu.CutWings.1993_2
658,Pontia_occidentalis,Corfu_WA,219,M,CUT,2.1,0.44,1993-07-07,2,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
659,Pontia_occidentalis,Corfu_WA,219,M,CUT,2.1,0.44,1993-07-07,2,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
660,Pontia_occidentalis,Corfu_WA,219,M,CUT,2.1,0.44,1993-07-07,2,189,3,FLIGHT,MM,Corfu.CutWings.1993_2
661,Pontia_occidentalis,Corfu_WA,220,F,CTL,2.4,0.63,1993-07-07,3,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
662,Pontia_occidentalis,Corfu_WA,221,F,CUT,2.3,0.67,1993-07-07,1,189,1,SPOOK,AM,Corfu.CutWings.1993_2
663,Pontia_occidentalis,Corfu_WA,223,F,CUT,2.4,0.96,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
664,Pontia_occidentalis,Corfu_WA,224,F,CTL,2.2,0.57,1993-07-07,2,189,1,SPOOK,AM,Corfu.CutWings.1993_2
665,Pontia_occidentalis,Corfu_WA,224,F,CTL,2.2,0.57,1993-07-07,2,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
666,Pontia_occidentalis,Corfu_WA,225,F,CUT,2.3,1.05,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
667,Pontia_occidentalis,Corfu_WA,225,F,CUT,2.3,1.05,1993-07-07,1,189,2,OVI,AM,Corfu.CutWings.1993_2
668,Pontia_occidentalis,Corfu_WA,227,M,CUT,2,0.54,1993-07-07,1,189,1,BASK,AM,Corfu.CutWings.1993_2
669,Pontia_occidentalis,Corfu_WA,228,M,CTL,2.5,0.71,1993-07-07,4,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
670,Pontia_occidentalis,Corfu_WA,228,M,CTL,2.5,0.71,1993-07-07,4,190,2,FLIGHT,MM,Corfu.CutWings.1993_2
671,Pontia_occidentalis,Corfu_WA,230,M,CTL,2.3,0.71,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
672,Pontia_occidentalis,Corfu_WA,231,M,CUT,2.2,0.68,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
673,Pontia_occidentalis,Corfu_WA,232,F,CTL,2.4,0.7,1993-07-07,4,189,1,OVI,AM,Corfu.CutWings.1993_2
674,Pontia_occidentalis,Corfu_WA,233,F,CUT,2,0.51,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
675,Pontia_occidentalis,Corfu_WA,235,F,CUT,2.2,1.29,1993-07-07,1,190,1,OVI,AM,Corfu.CutWings.1993_2
676,Pontia_occidentalis,Corfu_WA,235,F,CUT,2.2,1.29,1993-07-07,1,192,2,REST,PM,Corfu.CutWings.1993_2
677,Pontia_occidentalis,Corfu_WA,235,F,CUT,2.2,1.29,1993-07-07,1,193,3,OVI,PM,Corfu.CutWings.1993_2
678,Pontia_occidentalis,Corfu_WA,235,F,CUT,2.2,1.29,1993-07-07,1,194,4,SPOOK,MM,Corfu.CutWings.1993_2
679,Pontia_occidentalis,Corfu_WA,238,F,CTL,2.6,0.81,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
680,Pontia_occidentalis,Corfu_WA,239,F,CUT,2.3,0.75,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
681,Pontia_occidentalis,Corfu_WA,240,M,CTL,2.3,0.56,1993-07-07,2,189,1,SPOOK,AM,Corfu.CutWings.1993_2
682,Pontia_occidentalis,Corfu_WA,242,F,CTL,2.5,0.92,1993-07-07,2,190,1,FLIGHT,MM,Corfu.CutWings.1993_2
683,Pontia_occidentalis,Corfu_WA,243,F,CUT,2.2,0.74,1993-07-07,1,189,1,SPOOK,AM,Corfu.CutWings.1993_2
684,Pontia_occidentalis,Corfu_WA,246,M,CTL,2.4,0.68,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
685,Pontia_occidentalis,Corfu_WA,246,M,CTL,2.4,0.68,1993-07-07,2,189,2,FLIGHT,AM,Corfu.CutWings.1993_2
686,Pontia_occidentalis,Corfu_WA,247,M,CUT,2.2,0.71,1993-07-07,2,190,1,FLIGHT,AM,Corfu.CutWings.1993_2
687,Pontia_occidentalis,Corfu_WA,251,F,CUT,2.5,0.85,1993-07-07,3,189,1,REST,AM,Corfu.CutWings.1993_2
688,Pontia_occidentalis,Corfu_WA,251,F,CUT,2.5,0.85,1993-07-07,3,190,2,FLIGHT,MM,Corfu.CutWings.1993_2
689,Pontia_occidentalis,Corfu_WA,256,F,CTL,2.5,0.95,1993-07-07,1,189,1,BASK,AM,Corfu.CutWings.1993_2
690,Pontia_occidentalis,Corfu_WA,259,F,CUT,2.2,0.9,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
691,Pontia_occidentalis,Corfu_WA,260,F,CTL,2.6,1.03,1993-07-07,3,189,1,REST,AM,Corfu.CutWings.1993_2
692,Pontia_occidentalis,Corfu_WA,261,F,CUT,2.3,0.71,1993-07-07,3,189,1,OVI,MM,Corfu.CutWings.1993_2
693,Pontia_occidentalis,Corfu_WA,263,M,CUT,2.2,0.72,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
694,Pontia_occidentalis,Corfu_WA,265,M,CUT,2.2,0.52,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
695,Pontia_occidentalis,Corfu_WA,266,M,CTL,2.4,0.6,1993-07-07,2,189,1,SPOOK,AM,Corfu.CutWings.1993_2
696,Pontia_occidentalis,Corfu_WA,267,M,CUT,2.2,0.89,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
697,Pontia_occidentalis,Corfu_WA,268,F,CTL,2.5,0.78,1993-07-07,1,189,1,OVI,AM,Corfu.CutWings.1993_2
698,Pontia_occidentalis,Corfu_WA,269,F,CUT,2.2,0.81,1993-07-07,3,189,1,OVI,AM,Corfu.CutWings.1993_2
699,Pontia_occidentalis,Corfu_WA,270,F,CTL,2.5,0.9,1993-07-07,1,189,1,OVI,AM,Corfu.CutWings.1993_2
700,Pontia_occidentalis,Corfu_WA,273,F,CUT,2.3,0.86,1993-07-07,1,189,1,SPOOK,AM,Corfu.CutWings.1993_2
701,Pontia_occidentalis,Corfu_WA,273,F,CUT,2.3,0.86,1993-07-07,1,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
702,Pontia_occidentalis,Corfu_WA,274,F,CTL,2.8,1.14,1993-07-07,1,189,1,BASK,AM,Corfu.CutWings.1993_2
703,Pontia_occidentalis,Corfu_WA,281,F,CUT,2.3,0.85,1993-07-07,1,189,1,OVI,AM,Corfu.CutWings.1993_2
704,Pontia_occidentalis,Corfu_WA,281,F,CUT,2.3,0.85,1993-07-07,1,189,2,SPOOK,MM,Corfu.CutWings.1993_2
705,Pontia_occidentalis,Corfu_WA,283,F,CUT,1.9,0.55,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
706,Pontia_occidentalis,Corfu_WA,287,F,CUT,2.4,1.05,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
707,Pontia_occidentalis,Corfu_WA,287,F,CUT,2.4,1.05,1993-07-07,1,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
708,Pontia_occidentalis,Corfu_WA,289,F,CUT,2,0.92,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
709,Pontia_occidentalis,Corfu_WA,289,F,CUT,2,0.92,1993-07-07,1,189,2,OVI,AM,Corfu.CutWings.1993_2
710,Pontia_occidentalis,Corfu_WA,289,F,CUT,2,0.92,1993-07-07,1,189,3,BASK,AM,Corfu.CutWings.1993_2
711,Pontia_occidentalis,Corfu_WA,290,M,CTL,1.9,0.67,1993-07-07,1,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
712,Pontia_occidentalis,Corfu_WA,290,M,CTL,1.9,0.67,1993-07-07,1,189,2,NECTAR,MM,Corfu.CutWings.1993_2
713,Pontia_occidentalis,Corfu_WA,290,M,CTL,1.9,0.67,1993-07-07,1,190,3,NECTAR,MM,Corfu.CutWings.1993_2
714,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
715,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
716,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,189,3,FLIGHT,MM,Corfu.CutWings.1993_2
717,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,189,4,FLIGHT,MM,Corfu.CutWings.1993_2
718,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,5,FLIGHT,AM,Corfu.CutWings.1993_2
719,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,6,FLIGHT,MM,Corfu.CutWings.1993_2
720,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,7,FLIGHT,MM,Corfu.CutWings.1993_2
721,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,8,FLIGHT,MM,Corfu.CutWings.1993_2
722,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,9,FLIGHT,PM,Corfu.CutWings.1993_2
723,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,190,10,FLIGHT,PM,Corfu.CutWings.1993_2
724,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,191,11,FLIGHT,MM,Corfu.CutWings.1993_2
725,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,191,12,FLIGHT,MM,Corfu.CutWings.1993_2
726,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,191,13,FLIGHT,PM,Corfu.CutWings.1993_2
727,Pontia_occidentalis,Corfu_WA,293,M,CUT,2.1,0.62,1993-07-07,2,192,14,NECTAR,AM,Corfu.CutWings.1993_2
728,Pontia_occidentalis,Corfu_WA,296,F,CTL,2.4,0.72,1993-07-07,1,189,1,BASK,AM,Corfu.CutWings.1993_2
729,Pontia_occidentalis,Corfu_WA,298,F,CTL,2.6,0.97,1993-07-07,2,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
730,Pontia_occidentalis,Corfu_WA,301,M,CUT,1.9,0.61,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
731,Pontia_occidentalis,Corfu_WA,301,M,CUT,1.9,0.61,1993-07-07,1,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
732,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,188,1,BASK,AM,Corfu.CutWings.1993_2
733,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,188,2,FLIGHT,MM,Corfu.CutWings.1993_2
734,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,189,3,SPOOK,AM,Corfu.CutWings.1993_2
735,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,189,4,FLIGHT,AM,Corfu.CutWings.1993_2
736,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,189,5,OVI,MM,Corfu.CutWings.1993_2
737,Pontia_occidentalis,Corfu_WA,353,F,U,2.7,0.8,1993-07-06,3,190,6,FLIGHT,MM,Corfu.CutWings.1993_2
738,Pontia_occidentalis,Corfu_WA,354,F,U,2,0.67,1993-07-06,2,188,1,OVI,AM,Corfu.CutWings.1993_2
739,Pontia_occidentalis,Corfu_WA,354,F,U,2,0.67,1993-07-06,2,188,2,FLIGHT,AM,Corfu.CutWings.1993_2
740,Pontia_occidentalis,Corfu_WA,357,F,U,2.5,0.63,1993-07-06,3,188,1,BASK,AM,Corfu.CutWings.1993_2
741,Pontia_occidentalis,Corfu_WA,357,F,U,2.5,0.63,1993-07-06,3,188,2,FLIGHT,AM,Corfu.CutWings.1993_2
742,Pontia_occidentalis,Corfu_WA,357,F,U,2.5,0.63,1993-07-06,3,188,3,FLIGHT,AM,Corfu.CutWings.1993_2
743,Pontia_occidentalis,Corfu_WA,358,F,U,2.6,0.96,1993-07-06,1,188,1,SPOOK,AM,Corfu.CutWings.1993_2
744,Pontia_occidentalis,Corfu_WA,358,F,U,2.6,0.96,1993-07-06,1,189,2,FLIGHT,AM,Corfu.CutWings.1993_2
745,Pontia_occidentalis,Corfu_WA,359,M,U,2.4,0.58,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
746,Pontia_occidentalis,Corfu_WA,360,F,U,2.4,0.78,1993-07-06,1,188,1,SPOOK,AM,Corfu.CutWings.1993_2
747,Pontia_occidentalis,Corfu_WA,361,F,U,2.3,0.56,1993-07-06,3,188,1,BASK,AM,Corfu.CutWings.1993_2
748,Pontia_occidentalis,Corfu_WA,361,F,U,2.3,0.56,1993-07-06,3,189,2,FLIGHT,AM,Corfu.CutWings.1993_2
749,Pontia_occidentalis,Corfu_WA,361,F,U,2.3,0.56,1993-07-06,3,189,3,OVI,AM,Corfu.CutWings.1993_2
750,Pontia_occidentalis,Corfu_WA,361,F,U,2.3,0.56,1993-07-06,3,189,4,FLIGHT,MM,Corfu.CutWings.1993_2
751,Pontia_occidentalis,Corfu_WA,362,M,U,2.5,0.82,1993-07-06,4,188,1,NECTAR,AM,Corfu.CutWings.1993_2
752,Pontia_occidentalis,Corfu_WA,363,F,U,2.5,0.89,1993-07-06,1,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
753,Pontia_occidentalis,Corfu_WA,363,F,U,2.5,0.89,1993-07-06,1,190,2,BASK,AM,Corfu.CutWings.1993_2
754,Pontia_occidentalis,Corfu_WA,364,F,U,2.4,0.78,1993-07-06,1,188,1,BASK,AM,Corfu.CutWings.1993_2
755,Pontia_occidentalis,Corfu_WA,368,F,U,2.7,0.74,1993-07-06,2,188,1,SPOOK,AM,Corfu.CutWings.1993_2
756,Pontia_occidentalis,Corfu_WA,371,F,U,2,0.74,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
757,Pontia_occidentalis,Corfu_WA,372,M,U,2.2,0.61,1993-07-06,3,188,1,BASK,AM,Corfu.CutWings.1993_2
758,Pontia_occidentalis,Corfu_WA,374,F,U,2.6,0.91,1993-07-06,2,188,1,SPOOK,AM,Corfu.CutWings.1993_2
759,Pontia_occidentalis,Corfu_WA,375,M,U,2.5,0.6,1993-07-06,2,188,1,NECTAR,AM,Corfu.CutWings.1993_2
760,Pontia_occidentalis,Corfu_WA,376,F,U,2.5,0.85,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
761,Pontia_occidentalis,Corfu_WA,377,M,U,2.5,0.75,1993-07-06,3,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
762,Pontia_occidentalis,Corfu_WA,378,F,U,2.5,0.93,1993-07-06,2,188,1,FLIGHT,MM,Corfu.CutWings.1993_2
763,Pontia_occidentalis,Corfu_WA,380,F,U,2.5,0.62,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
764,Pontia_occidentalis,Corfu_WA,384,F,U,2.3,0.62,1993-07-06,1,191,1,BASK,AM,Corfu.CutWings.1993_2
765,Pontia_occidentalis,Corfu_WA,387,M,U,2.4,0.63,1993-07-06,N/A,188,1,SPOOK,AM,Corfu.CutWings.1993_2
766,Pontia_occidentalis,Corfu_WA,390,F,U,2.5,0.7,1993-07-06,2,188,1,BASK,AM,Corfu.CutWings.1993_2
767,Pontia_occidentalis,Corfu_WA,391,M,U,2.6,0.78,1993-07-06,2,188,1,SPOOK,AM,Corfu.CutWings.1993_2
768,Pontia_occidentalis,Corfu_WA,395,M,U,2.5,0.53,1993-07-06,3,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
769,Pontia_occidentalis,Corfu_WA,397,F,U,2.2,0.76,1993-07-06,2,188,1,BASK,AM,Corfu.CutWings.1993_2
770,Pontia_occidentalis,Corfu_WA,401,F,U,2.3,0.62,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
771,Pontia_occidentalis,Corfu_WA,403,F,U,2.5,0.86,1993-07-06,1,188,1,FLIGHT,MM,Corfu.CutWings.1993_2
772,Pontia_occidentalis,Corfu_WA,403,F,U,2.5,0.86,1993-07-06,1,188,2,FLIGHT,MM,Corfu.CutWings.1993_2
773,Pontia_occidentalis,Corfu_WA,406,F,U,2.5,0.82,1993-07-06,1,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
774,Pontia_occidentalis,Corfu_WA,407,F,U,2.5,0.84,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
775,Pontia_occidentalis,Corfu_WA,409,F,U,2.5,0.71,1993-07-06,2,188,1,FLIGHT,AM,Corfu.CutWings.1993_2
776,Pontia_occidentalis,Corfu_WA,409,F,U,2.5,0.71,1993-07-06,2,188,2,BASK,AM,Corfu.CutWings.1993_2
777,Pontia_occidentalis,Corfu_WA,409,F,U,2.5,0.71,1993-07-06,2,188,3,FLIGHT,AM,Corfu.CutWings.1993_2
778,Pontia_occidentalis,Corfu_WA,411,M,U,2.6,0.86,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
779,Pontia_occidentalis,Corfu_WA,413,M,U,2.8,0.73,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
780,Pontia_occidentalis,Corfu_WA,413,M,U,2.8,0.73,1993-07-07,3,191,2,FLIGHT,MM,Corfu.CutWings.1993_2
781,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,0.75,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
782,Pontia_occidentalis,Corfu_WA,416,F,U,2.6,0.58,1993-07-07,4,189,1,REST,AM,Corfu.CutWings.1993_2
783,Pontia_occidentalis,Corfu_WA,416,F,U,2.6,0.58,1993-07-07,4,189,2,OVI,AM,Corfu.CutWings.1993_2
784,Pontia_occidentalis,Corfu_WA,417,F,U,2.5,0.62,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
785,Pontia_occidentalis,Corfu_WA,418,F,U,2.5,0.75,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
786,Pontia_occidentalis,Corfu_WA,420,M,U,2.5,0.68,1993-07-07,2,189,1,SPOOK,AM,Corfu.CutWings.1993_2
787,Pontia_occidentalis,Corfu_WA,421,F,U,2.5,0.75,1993-07-07,1,189,1,REST,AM,Corfu.CutWings.1993_2
788,Pontia_occidentalis,Corfu_WA,421,F,U,2.5,0.75,1993-07-07,1,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
789,Pontia_occidentalis,Corfu_WA,421,F,U,2.5,0.75,1993-07-07,1,190,3,FLIGHT,MM,Corfu.CutWings.1993_2
790,Pontia_occidentalis,Corfu_WA,425,F,U,2.3,0.65,1993-07-07,4,189,1,OVI,AM,Corfu.CutWings.1993_2
791,Pontia_occidentalis,Corfu_WA,425,F,CTL,2.3,0.65,1993-07-07,4,191,2,FLIGHT,MM,Corfu.CutWings.1993_2
792,Pontia_occidentalis,Corfu_WA,426,F,U,2.5,0.82,1993-07-07,2,189,1,,AM,Corfu.CutWings.1993_2
793,Pontia_occidentalis,Corfu_WA,428,F,U,2.6,1.01,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
794,Pontia_occidentalis,Corfu_WA,431,F,U,2.4,0.67,1993-07-07,3,189,1,OVI,AM,Corfu.CutWings.1993_2
795,Pontia_occidentalis,Corfu_WA,431,F,U,2.4,0.67,1993-07-07,3,189,2,FLIGHT,MM,Corfu.CutWings.1993_2
796,Pontia_occidentalis,Corfu_WA,431,F,U,2.4,0.67,1993-07-07,3,189,3,OVI,MM,Corfu.CutWings.1993_2
797,Pontia_occidentalis,Corfu_WA,432,F,U,2.5,0.53,1993-07-07,3,189,1,SPOOK,AM,Corfu.CutWings.1993_2
798,Pontia_occidentalis,Corfu_WA,433,F,U,2.3,0.68,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
799,Pontia_occidentalis,Corfu_WA,433,F,U,2.3,0.68,1993-07-07,2,189,2,FLIGHT,AM,Corfu.CutWings.1993_2
800,Pontia_occidentalis,Corfu_WA,435,M,U,2.3,0.6,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
801,Pontia_occidentalis,Corfu_WA,436,F,U,2.6,0.94,1993-07-07,2,189,1,BASK,AM,Corfu.CutWings.1993_2
802,Pontia_occidentalis,Corfu_WA,437,M,U,2.5,0.84,1993-07-07,2,189,1,FLIGHT,MM,Corfu.CutWings.1993_2
803,Pontia_occidentalis,Corfu_WA,437,M,U,2.5,0.84,1993-07-07,2,189,2,,PM,Corfu.CutWings.1993_2
804,Pontia_occidentalis,Corfu_WA,437,M,U,2.5,0.84,1993-07-07,2,190,3,FLIGHT,MM,Corfu.CutWings.1993_2
805,Pontia_occidentalis,Corfu_WA,437,M,U,2.5,0.84,1993-07-07,2,190,4,FLIGHT,PM,Corfu.CutWings.1993_2
806,Pontia_occidentalis,Corfu_WA,437,M,U,2.5,0.84,1993-07-07,2,191,5,FLIGHT,MM,Corfu.CutWings.1993_2
807,Pontia_occidentalis,Corfu_WA,442,F,U,2.3,0.73,1993-07-07,4,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
808,Pontia_occidentalis,Corfu_WA,443,F,U,2.6,1.01,1993-07-07,2,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
809,Pontia_occidentalis,Corfu_WA,443,F,U,2.6,1.01,1993-07-07,2,189,2,NECTAR,MM,Corfu.CutWings.1993_2
810,Pontia_occidentalis,Corfu_WA,445,F,U,2.4,0.68,1993-07-07,3,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
811,Pontia_occidentalis,Corfu_WA,445,F,U,2.4,0.68,1993-07-07,3,189,2,SPOOK,AM,Corfu.CutWings.1993_2
812,Pontia_occidentalis,Corfu_WA,445,F,U,2.4,0.68,1993-07-07,3,189,3,OVI,MM,Corfu.CutWings.1993_2
813,Pontia_occidentalis,Corfu_WA,445,F,U,2.4,0.68,1993-07-07,3,190,4,OVI,MM,Corfu.CutWings.1993_2
814,Pontia_occidentalis,Corfu_WA,447,F,U,2.3,0.41,1993-07-07,3,189,1,SPOOK,AM,Corfu.CutWings.1993_2
815,Pontia_occidentalis,Corfu_WA,451,M,U,2.4,0.84,1993-07-07,1,189,1,FLIGHT,AM,Corfu.CutWings.1993_2
