,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,NOTEBOOK
196,Pontia_occidentalis,Corfu_WA,210,M,CTL,2.6,1.04,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
197,Pontia_occidentalis,Corfu_WA,211,F,CUT,2.4,1.19,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
198,Pontia_occidentalis,Corfu_WA,212,M,CTL,2.5,0.82,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
199,Pontia_occidentalis,Corfu_WA,213,M,CUT,2,0.83,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
200,Pontia_occidentalis,Corfu_WA,214,F,CTL,2.5,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
201,Pontia_occidentalis,Corfu_WA,215,F,CUT,2,0.91,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
202,Pontia_occidentalis,Corfu_WA,216,F,CTL,2.5,1.05,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
203,Pontia_occidentalis,Corfu_WA,217,F,CUT,2.3,1.18,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
204,Pontia_occidentalis,Corfu_WA,218,M,CTL,2.5,0.74,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
205,Pontia_occidentalis,Corfu_WA,219,M,CUT,2.1,0.79,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
206,Pontia_occidentalis,Corfu_WA,220,F,CTL,2.6,1.12,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
207,Pontia_occidentalis,Corfu_WA,221,F,CUT,2.3,1,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
208,Pontia_occidentalis,Corfu_WA,222,F,CTL,2.6,1.07,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
209,Pontia_occidentalis,Corfu_WA,223,F,CUT,2,1.02,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
210,Pontia_occidentalis,Corfu_WA,224,F,CTL,2.5,1.12,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
211,Pontia_occidentalis,Corfu_WA,225,M,CUT,2,0.67,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
212,Pontia_occidentalis,Corfu_WA,226,M,CTL,2.5,0.79,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
213,Pontia_occidentalis,Corfu_WA,227,M,CUT,2.1,0.77,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
214,Pontia_occidentalis,Corfu_WA,228,F,CTL,2.5,1.09,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
215,Pontia_occidentalis,Corfu_WA,229,F,CUT,2.2,1.02,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
216,Pontia_occidentalis,Corfu_WA,230,M,CTL,2.5,0.83,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
217,Pontia_occidentalis,Corfu_WA,231,M,CUT,2.1,0.61,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
218,Pontia_occidentalis,Corfu_WA,232,M,CTL,2.5,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
219,Pontia_occidentalis,Corfu_WA,233,M,CUT,2.1,0.78,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
220,Pontia_occidentalis,Corfu_WA,234,M,CTL,2.4,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
221,Pontia_occidentalis,Corfu_WA,235,M,CUT,2,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
222,Pontia_occidentalis,Corfu_WA,236,F,CTL,2.5,1.16,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
223,Pontia_occidentalis,Corfu_WA,237,F,CUT,2.2,1.02,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
224,Pontia_occidentalis,Corfu_WA,238,F,CTL,2.6,1.32,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
225,Pontia_occidentalis,Corfu_WA,239,M,CUT,2.1,0.65,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
226,Pontia_occidentalis,Corfu_WA,240,F,CTL,2.5,1.2,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
227,Pontia_occidentalis,Corfu_WA,241,M,CUT,2,0.69,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
228,Pontia_occidentalis,Corfu_WA,242,M,CTL,2.4,0.65,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
229,Pontia_occidentalis,Corfu_WA,243,M,CUT,2.1,0.67,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
230,Pontia_occidentalis,Corfu_WA,244,F,CTL,2.6,1.31,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
231,Pontia_occidentalis,Corfu_WA,245,M,CUT,2.1,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
232,Pontia_occidentalis,Corfu_WA,246,F,CTL,2.5,0.91,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
233,Pontia_occidentalis,Corfu_WA,247,M,CUT,2.2,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
234,Pontia_occidentalis,Corfu_WA,248,F,CTL,2.6,1.15,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
235,Pontia_occidentalis,Corfu_WA,249,F,CUT,2.1,0.91,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
236,Pontia_occidentalis,Corfu_WA,251,F,CUT,2.1,0.9,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
237,Pontia_occidentalis,Corfu_WA,252,F,CTL,2.6,1.26,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
238,Pontia_occidentalis,Corfu_WA,253,F,CUT,2.2,1.2,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
239,Pontia_occidentalis,Corfu_WA,254,M,CTL,2.4,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
240,Pontia_occidentalis,Corfu_WA,255,M,CUT,2,0.77,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
241,Pontia_occidentalis,Corfu_WA,256,M,CTL,2.5,0.94,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
242,Pontia_occidentalis,Corfu_WA,257,M,CUT,2.1,0.91,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
243,Pontia_occidentalis,Corfu_WA,258,F,CTL,2.7,1.15,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
244,Pontia_occidentalis,Corfu_WA,259,F,CUT,2.2,1.02,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
245,Pontia_occidentalis,Corfu_WA,260,F,CTL,2.7,1.2,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
246,Pontia_occidentalis,Corfu_WA,261,F,CUT,2.2,1,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
247,Pontia_occidentalis,Corfu_WA,262,M,CTL,2.4,0.81,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
248,Pontia_occidentalis,Corfu_WA,263,M,CUT,2.1,0.79,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
249,Pontia_occidentalis,Corfu_WA,264,M,CTL,2.5,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
250,Pontia_occidentalis,Corfu_WA,265,M,CUT,2.3,0.95,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
251,Pontia_occidentalis,Corfu_WA,266,F,CTL,2.6,1.05,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
252,Pontia_occidentalis,Corfu_WA,267,F,CUT,2.3,1.05,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
253,Pontia_occidentalis,Corfu_WA,268,M,CTL,2.6,0.8,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
254,Pontia_occidentalis,Corfu_WA,269,M,CUT,2,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
255,Pontia_occidentalis,Corfu_WA,270,F,CTL,2.7,1.2,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
256,Pontia_occidentalis,Corfu_WA,271,M,CUT,2.1,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
257,Pontia_occidentalis,Corfu_WA,272,M,CTL,2.5,0.81,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
258,Pontia_occidentalis,Corfu_WA,273,F,CUT,2.1,0.96,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
259,Pontia_occidentalis,Corfu_WA,274,M,CTL,2.4,0.67,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
260,Pontia_occidentalis,Corfu_WA,275,F,CUT,2.2,1.07,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
261,Pontia_occidentalis,Corfu_WA,276,M,CTL,2.4,0.79,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
262,Pontia_occidentalis,Corfu_WA,277,F,CUT,2.1,1.08,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
263,Pontia_occidentalis,Corfu_WA,278,M,CTL,2.6,0.93,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
264,Pontia_occidentalis,Corfu_WA,279,M,CUT,2.1,0.8,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
265,Pontia_occidentalis,Corfu_WA,280,F,CTL,2.6,1.17,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
266,Pontia_occidentalis,Corfu_WA,281,M,CUT,2,0.74,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
267,Pontia_occidentalis,Corfu_WA,282,F,CTL,2.5,1.03,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
268,Pontia_occidentalis,Corfu_WA,283,F,CUT,2.1,1.2,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
269,Pontia_occidentalis,Corfu_WA,284,M,CTL,2.3,0.72,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
270,Pontia_occidentalis,Corfu_WA,285,M,CUT,2.1,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
271,Pontia_occidentalis,Corfu_WA,286,F,CTL,2.6,1.13,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
272,Pontia_occidentalis,Corfu_WA,287,F,CUT,2.1,0.82,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
273,Pontia_occidentalis,Corfu_WA,288,F,CTL,2.6,1.03,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
274,Pontia_occidentalis,Corfu_WA,289,F,CUT,2.2,1.04,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
275,Pontia_occidentalis,Corfu_WA,290,M,CTL,2.4,0.87,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
276,Pontia_occidentalis,Corfu_WA,291,M,CUT,2.1,0.75,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
277,Pontia_occidentalis,Corfu_WA,292,M,CTL,2.5,0.7,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
278,Pontia_occidentalis,Corfu_WA,293,F,CUT,2.3,1.04,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
279,Pontia_occidentalis,Corfu_WA,294,M,CTL,2.6,0.87,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
280,Pontia_occidentalis,Corfu_WA,295,M,CUT,1.9,0.62,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
281,Pontia_occidentalis,Corfu_WA,296,F,CTL,2.5,1.07,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
282,Pontia_occidentalis,Corfu_WA,297,F,CUT,2.1,0.95,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
283,Pontia_occidentalis,Corfu_WA,298,M,CTL,2.6,0.84,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
284,Pontia_occidentalis,Corfu_WA,299,M,CUT,2.1,0.81,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
285,Pontia_occidentalis,Corfu_WA,300,M,CTL,2.7,0.85,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
286,Pontia_occidentalis,Corfu_WA,301,F,CUT,2.1,1.15,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
287,Pontia_occidentalis,Corfu_WA,302,F,CTL,2.6,1.28,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
288,Pontia_occidentalis,Corfu_WA,303,M,CUT,1.9,0.63,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
289,Pontia_occidentalis,Corfu_WA,304,M,CTL,2.4,0.73,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
290,Pontia_occidentalis,Corfu_WA,305,M,CUT,2.3,0.82,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
291,Pontia_occidentalis,Corfu_WA,306,F,CTL,2.5,0.95,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
292,Pontia_occidentalis,Corfu_WA,307,M,CTL,2.1,0.66,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
293,Pontia_occidentalis,Corfu_WA,308,M,CTL,2.4,0.63,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
294,Pontia_occidentalis,Corfu_WA,309,M,CUT,2.2,0.76,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
295,Pontia_occidentalis,Corfu_WA,311,M,CUT,2.3,0.94,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
296,Pontia_occidentalis,Corfu_WA,313,F,CUT,2.3,0.98,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
297,Pontia_occidentalis,Corfu_WA,314,F,CTL,2.6,1.07,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
298,Pontia_occidentalis,Corfu_WA,315,F,CUT,2.2,1.29,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
299,Pontia_occidentalis,Corfu_WA,316,F,CTL,2.3,0.76,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
300,Pontia_occidentalis,Corfu_WA,317,F,CUT,2.3,0.96,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
301,Pontia_occidentalis,Corfu_WA,318,M,CTL,2.4,0.65,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
302,Pontia_occidentalis,Corfu_WA,319,F,CUT,2.1,0.89,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
303,Pontia_occidentalis,Corfu_WA,320,M,CTL,2.6,0.87,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
304,Pontia_occidentalis,Corfu_WA,321,M,CUT,2.1,0.83,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
305,Pontia_occidentalis,Corfu_WA,322,F,CTL,2.6,1.09,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
306,Pontia_occidentalis,Corfu_WA,323,M,CUT,2.1,0.73,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
307,Pontia_occidentalis,Corfu_WA,324,M,CTL,2.6,0.82,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
308,Pontia_occidentalis,Corfu_WA,325,F,CUT,2.2,1.06,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
309,Pontia_occidentalis,Corfu_WA,326,M,CTL,2.4,0.91,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
310,Pontia_occidentalis,Corfu_WA,327,M,CUT,2.1,0.77,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
311,Pontia_occidentalis,Corfu_WA,328,F,CTL,2.6,1.14,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
312,Pontia_occidentalis,Corfu_WA,329,M,CUT,2,0.68,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
313,Pontia_occidentalis,Corfu_WA,330,M,CTL,2.6,0.77,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
314,Pontia_occidentalis,Corfu_WA,331,M,CUT,1.9,0.69,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
315,Pontia_occidentalis,Corfu_WA,332,M,CTL,2.5,0.84,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
316,Pontia_occidentalis,Corfu_WA,333,M,CUT,2.1,0.68,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
317,Pontia_occidentalis,Corfu_WA,334,F,CTL,2.5,1.06,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
318,Pontia_occidentalis,Corfu_WA,335,F,CUT,2.2,1.07,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
319,Pontia_occidentalis,Corfu_WA,336,F,CTL,2.6,0.99,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
320,Pontia_occidentalis,Corfu_WA,337,M,CUT,2.1,0.93,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
321,Pontia_occidentalis,Corfu_WA,338,F,CTL,2.7,1.2,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
322,Pontia_occidentalis,Corfu_WA,339,M,CUT,2,0.68,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
323,Pontia_occidentalis,Corfu_WA,340,M,CTL,2.6,0.94,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
324,Pontia_occidentalis,Corfu_WA,341,F,CUT,2.3,1.17,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
325,Pontia_occidentalis,Corfu_WA,342,F,CTL,2.6,0.95,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
326,Pontia_occidentalis,Corfu_WA,343,F,CUT,2.3,1.19,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
327,Pontia_occidentalis,Corfu_WA,344,F,CTL,2.6,0.95,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
328,Pontia_occidentalis,Corfu_WA,345,F,CUT,2.1,1.16,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
329,Pontia_occidentalis,Corfu_WA,346,M,CTL,2.3,0.67,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
330,Pontia_occidentalis,Corfu_WA,347,M,CUT,2.1,0.96,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
331,Pontia_occidentalis,Corfu_WA,348,M,CTL,2.5,0.81,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
332,Pontia_occidentalis,Corfu_WA,349,M,CUT,2,0.84,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
333,Pontia_occidentalis,Corfu_WA,350,F,CTL,2.6,1.2,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
334,Pontia_occidentalis,Corfu_WA,351,M,CUT,2.1,0.68,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
335,Pontia_occidentalis,Corfu_WA,352,F,CTL,2.6,1.2,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
336,Pontia_occidentalis,Corfu_WA,353,F,CUT,2.2,0.91,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
337,Pontia_occidentalis,Corfu_WA,354,F,CTL,2.6,1.17,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
338,Pontia_occidentalis,Corfu_WA,355,M,CUT,2.2,0.86,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
339,Pontia_occidentalis,Corfu_WA,356,M,CTL,2.5,0.55,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
340,Pontia_occidentalis,Corfu_WA,357,M,CUT,2,0.78,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
341,Pontia_occidentalis,Corfu_WA,358,M,CTL,2.4,0.82,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
342,Pontia_occidentalis,Corfu_WA,359,M,CUT,2.2,0.86,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
343,Pontia_occidentalis,Corfu_WA,360,F,CTL,2.4,0.96,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
344,Pontia_occidentalis,Corfu_WA,361,M,CUT,2.2,0.84,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
345,Pontia_occidentalis,Corfu_WA,362,F,CTL,2.6,1.12,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
346,Pontia_occidentalis,Corfu_WA,363,F,CUT,2.2,0.96,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
347,Pontia_occidentalis,Corfu_WA,364,M,CTL,2.4,0.67,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
348,Pontia_occidentalis,Corfu_WA,365,F,CUT,2.2,1.17,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
349,Pontia_occidentalis,Corfu_WA,366,M,CTL,2.5,0.83,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
350,Pontia_occidentalis,Corfu_WA,367,F,CUT,2.2,1.09,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
351,Pontia_occidentalis,Corfu_WA,369,F,CUT,2.2,0.88,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
352,Pontia_occidentalis,Corfu_WA,370,M,CTL,2.6,0.93,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
353,Pontia_occidentalis,Corfu_WA,371,F,CUT,2.2,1.17,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
354,Pontia_occidentalis,Corfu_WA,372,M,CTL,2.4,0.73,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
355,Pontia_occidentalis,Corfu_WA,373,M,CUT,2,0.65,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
356,Pontia_occidentalis,Corfu_WA,374,F,CTL,2.6,1.2,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
357,Pontia_occidentalis,Corfu_WA,375,F,CUT,2.1,1.04,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
358,Pontia_occidentalis,Corfu_WA,376,M,CTL,2.6,0.81,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
359,Pontia_occidentalis,Corfu_WA,377,F,CUT,2,1.07,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
360,Pontia_occidentalis,Corfu_WA,378,M,CTL,2.6,0.94,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
361,Pontia_occidentalis,Corfu_WA,379,F,CUT,2.2,0.88,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
362,Pontia_occidentalis,Corfu_WA,380,F,CTL,2.6,1.03,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
363,Pontia_occidentalis,Corfu_WA,381,M,CUT,2.2,0.86,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
364,Pontia_occidentalis,Corfu_WA,382,M,CTL,2.4,0.68,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
365,Pontia_occidentalis,Corfu_WA,384,M,CTL,2.4,0.62,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
366,Pontia_occidentalis,Corfu_WA,385,M,CUT,2.1,0.73,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
367,Pontia_occidentalis,Corfu_WA,386,F,CTL,2.6,1.02,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
368,Pontia_occidentalis,Corfu_WA,387,M,CUT,2,0.65,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
369,Pontia_occidentalis,Corfu_WA,388,M,CTL,2.5,0.72,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
370,Pontia_occidentalis,Corfu_WA,389,M,CUT,2.1,1.03,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
371,Pontia_occidentalis,Corfu_WA,390,M,CTL,2.6,0.88,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
372,Pontia_occidentalis,Corfu_WA,391,M,CUT,2,0.74,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
373,Pontia_occidentalis,Corfu_WA,392,M,CTL,2.3,0.59,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
374,Pontia_occidentalis,Corfu_WA,393,F,CUT,2.3,1.09,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
375,Pontia_occidentalis,Corfu_WA,394,M,CTL,2.5,0.89,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
376,Pontia_occidentalis,Corfu_WA,395,F,CUT,2.1,1.07,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
377,Pontia_occidentalis,Corfu_WA,396,F,CTL,2.6,1.21,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
378,Pontia_occidentalis,Corfu_WA,397,M,CUT,2.1,0.81,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
379,Pontia_occidentalis,Corfu_WA,398,M,CTL,2.5,0.73,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
380,Pontia_occidentalis,Corfu_WA,399,M,CUT,2.1,0.7,1993-05-26,1,146,0,NA,NA,Corfu.CutWings.1993_1
381,Pontia_occidentalis,Corfu_WA,401,F,U,2.5,0.94,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
382,Pontia_occidentalis,Corfu_WA,403,F,U,2.6,1.04,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
383,Pontia_occidentalis,Corfu_WA,405,M,U,2.5,0.64,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
384,Pontia_occidentalis,Corfu_WA,407,M,U,2.4,0.77,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
385,Pontia_occidentalis,Corfu_WA,409,M,U,2.5,0.71,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
386,Pontia_occidentalis,Corfu_WA,411,F,U,2.6,1.13,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
387,Pontia_occidentalis,Corfu_WA,413,M,U,2.5,0.74,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
388,Pontia_occidentalis,Corfu_WA,415,F,U,2.6,0.97,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
389,Pontia_occidentalis,Corfu_WA,417,M,U,2.4,0.69,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
390,Pontia_occidentalis,Corfu_WA,419,F,U,2.7,1.34,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
391,Pontia_occidentalis,Corfu_WA,421,F,U,2.6,0.78,1993-05-24,1,144,0,NA,NA,Corfu.CutWings.1993_1
