RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
1133,460,LD,M,1,2.268230473,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1134,460,LD,M,1,2.268230473,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1135,461,LD,F,1,2.437565999,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1136,461,LD,F,1,2.437565999,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1137,461,LD,F,1,2.437565999,3,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1138,461,LD,F,1,2.437565999,8,5,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1139,462,LD,F,1,2.370260821,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1140,462,LD,F,1,2.370260821,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1141,464,LD,M,1,2.542124122,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1142,465,LD,M,1,2.481839453,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1143,465,LD,M,1,2.481839453,5,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1144,466,LD,M,1,2.389298958,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1145,466,LD,M,1,2.389298958,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1146,467,LD,M,1,2.624787656,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1147,467,LD,M,1,2.624787656,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1148,467,LD,M,1,2.624787656,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1149,467,LD,F,1,2.624787656,2,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1150,468,LD,M,1,2.356081835,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1151,469,LD,F,3,2.580543408,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1152,469,LD,F,3,2.580543408,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1153,469,LD,F,3,2.580543408,3,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1154,470,LD,F,3,2.590886254,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1155,470,LD,F,3,2.590886254,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1156,470,LD,F,3,2.590886254,2,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1157,470,LD,F,3,2.590886254,3,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1158,470,LD,F,3,2.590886254,3,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1159,470,LD,F,3,2.590886254,10,5,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1160,472,LD,F,3,2.430264259,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1161,473,LD,F,3,2.353726931,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1162,473,LD,F,3,2.353726931,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1163,476,LD,M,3,2.590886254,3,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1164,476,LD,M,3,2.590886254,5,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1165,476,LD,M,3,2.590886254,5,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1166,476,LD,M,3,2.590886254,5,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1167,476,LD,M,3,2.590886254,7,1,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1168,476,LD,M,3,2.590886254,8,2,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1169,476,LD,M,3,2.590886254,8,2,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1170,476,LD,M,3,2.590886254,9,2,8,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1171,476,LD,M,3,2.590886254,9,2,9,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1172,476,LD,M,3,2.590886254,10,2,10,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1173,476,LD,M,3,2.590886254,11,3,11,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1174,478,LD,F,3,2.506782354,1,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1175,479,LD,M,3,2.365525036,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1176,480,LD,M,3,2.37738228,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1177,481,LD,F,3,2.339646852,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1178,482,LD,M,3,2.332638429,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1179,482,LD,M,3,2.332638429,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1180,482,LD,M,3,2.332638429,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1181,482,LD,M,3,2.332638429,2,1,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1182,483,LD,M,13,2.501773799,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1183,483,LD,F,13,2.501773799,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1184,483,LD,F,13,2.501773799,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1185,490,LD,M,1,2.403677846,2,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1186,491,LD,F,1,2.406082726,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1187,491,LD,F,1,2.406082726,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1188,493,LD,M,1,2.261435978,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1189,495,LD,F,10,2.314051768,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1190,495,LD,F,10,2.314051768,2,4,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1191,496,LD,M,10,2.531975935,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1192,496,LD,M,10,2.531975935,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1193,496,LD,M,10,2.531975935,2,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1194,496,LD,M,10,2.531975935,2,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1195,497,LD,M,10,2.590886254,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1196,497,LD,M,10,2.590886254,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1197,497,LD,M,10,2.590886254,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1198,497,LD,M,10,2.590886254,3,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1199,499,LD,F,10,2.370260821,3,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1200,499,LD,F,10,2.370260821,6,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1201,499,LD,F,10,2.370260821,7,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1202,500,LD,M,10,2.325651,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1203,500,LD,M,10,2.325651,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1204,500,LD,M,10,2.325651,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1205,500,LD,M,10,2.325651,2,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1206,500,LD,M,10,2.325651,3,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1207,500,LD,M,10,2.325651,4,3,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1208,501,LD,M,10,2.314051768,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1209,501,LD,M,10,2.314051768,3,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1210,501,LD,M,10,2.314051768,3,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1211,503,LD,F,10,2.927064372,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1212,503,LD,F,10,2.927064372,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1213,504,LD,F,7,2.601270553,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1214,505,LD,F,11,2.415726331,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1215,505,LD,F,11,2.415726331,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1216,505,LD,F,11,2.415726331,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1217,506,LD,M,11,2.494279725,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1218,506,LD,M,11,2.494279725,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1219,506,LD,M,11,2.494279725,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1220,506,LD,M,11,2.494279725,3,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1221,506,LD,M,11,2.494279725,5,2,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1222,509,LD,F,11,2.593478436,2,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1223,510,LD,F,10,2.353726931,2,4,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1224,511,LD,M,3,2.256917626,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1225,511,LD,M,3,2.256917626,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1226,513,LD,M,1,2.358439095,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1227,513,LD,M,1,2.358439095,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
1228,513,LD,M,1,2.358439095,5,5,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
