RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
536,Pontia_occidentalis,Corfu_WA,625,M,U,2.5,91,91,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
537,Pontia_occidentalis,Corfu_WA,627,M,U,2.5,81,81,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
538,Pontia_occidentalis,Corfu_WA,629,M,U,2.7,72,72,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
539,Pontia_occidentalis,Corfu_WA,631,M,U,2.3,59,59,1995-05-20,4,140,0,NA,NA,NA,Corfu.Weighted.1995
540,Pontia_occidentalis,Corfu_WA,633,M,U,2.4,87,87,1995-05-20,4,140,0,NA,NA,NA,Corfu.Weighted.1995
541,Pontia_occidentalis,Corfu_WA,635,M,U,2.4,65,65,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
542,Pontia_occidentalis,Corfu_WA,637,M,U,2.6,81,81,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
543,Pontia_occidentalis,Corfu_WA,639,M,U,2.5,82,82,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
544,Pontia_occidentalis,Corfu_WA,641,M,U,2.5,67,67,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
545,Pontia_occidentalis,Corfu_WA,643,M,U,2.5,67,67,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
546,Pontia_occidentalis,Corfu_WA,645,M,U,2.4,76,76,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
547,Pontia_occidentalis,Corfu_WA,647,M,U,2.5,87,87,1995-05-20,3,140,0,NA,NA,NA,Corfu.Weighted.1995
548,Pontia_occidentalis,Corfu_WA,649,M,U,2.3,82,82,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
549,Pontia_occidentalis,Corfu_WA,651,M,U,2.5,63,63,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
550,Pontia_occidentalis,Corfu_WA,653,M,U,2.5,104,104,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
551,Pontia_occidentalis,Corfu_WA,655,F,U,2.6,111,111,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
552,Pontia_occidentalis,Corfu_WA,657,M,U,2.4,88,88,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
553,Pontia_occidentalis,Corfu_WA,659,M,U,2.5,74,74,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
554,Pontia_occidentalis,Corfu_WA,661,M,U,2.4,63,63,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
555,Pontia_occidentalis,Corfu_WA,663,M,U,2.3,66,66,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
556,Pontia_occidentalis,Corfu_WA,665,M,U,2.4,49,49,1995-05-20,2,140,0,NA,NA,NA,Corfu.Weighted.1995
557,Pontia_occidentalis,Corfu_WA,667,M,U,2.6,80,80,1995-05-20,1,140,0,NA,NA,NA,Corfu.Weighted.1995
558,Pontia_occidentalis,Corfu_WA,10209,M,WTD,2.4,60,66,1995-05-17,2,137,0,NA,NA,NA,Corfu.Weighted.1995
559,Pontia_occidentalis,Corfu_WA,10232,F,CTL,2.6,110,104,1995-05-17,1,137,0,NA,NA,NA,Corfu.Weighted.1995
560,Pontia_occidentalis,Corfu_WA,1,M,WTD,2.4,66,72,1995-05-15,3,136,1,F,9.55,4,Corfu.Weighted.1995
561,Pontia_occidentalis,Corfu_WA,2,M,CTL,2.4,65,63,1995-05-15,2,136,1,F,10.18,2,Corfu.Weighted.1995
562,Pontia_occidentalis,Corfu_WA,2,M,CTL,2.4,65,63,1995-05-15,2,140,2,F,1.15,4,Corfu.Weighted.1995
563,Pontia_occidentalis,Corfu_WA,2,M,CTL,2.4,65,63,1995-05-15,2,141,3,F,10.3,4,Corfu.Weighted.1995
564,Pontia_occidentalis,Corfu_WA,3,M,WTD,2.4,66,71,1995-05-15,2,136,1,F,9.12,2,Corfu.Weighted.1995
565,Pontia_occidentalis,Corfu_WA,3,M,WTD,2.4,66,71,1995-05-15,2,137,2,F,9.47,2,Corfu.Weighted.1995
566,Pontia_occidentalis,Corfu_WA,3,M,WTD,2.4,66,71,1995-05-15,2,138,3,F,12.43,5,Corfu.Weighted.1995
567,Pontia_occidentalis,Corfu_WA,4,M,CTL,2.4,73,71,1995-05-15,1,141,1,F,10.27,4,Corfu.Weighted.1995
568,Pontia_occidentalis,Corfu_WA,5,M,WTD,2.4,66,72,1995-05-15,1,136,1,F,10.08,3,Corfu.Weighted.1995
569,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,136,1,F,10.85,1,Corfu.Weighted.1995
570,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,136,2,F,11.05,1,Corfu.Weighted.1995
571,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,136,3,F,11.3,2,Corfu.Weighted.1995
572,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,138,4,F,9.2,3,Corfu.Weighted.1995
573,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,138,5,F,9.9,3,Corfu.Weighted.1995
574,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,140,6,F,12.25,3,Corfu.Weighted.1995
575,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,140,7,F,12.32,3,Corfu.Weighted.1995
576,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,140,8,F,13.33,4,Corfu.Weighted.1995
577,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.4,80,75,1995-05-15,1,141,9,F,13.52,4,Corfu.Weighted.1995
578,Pontia_occidentalis,Corfu_WA,9,M,WTD,2.3,61,65,1995-05-15,1,136,1,B,9.38,1,Corfu.Weighted.1995
579,Pontia_occidentalis,Corfu_WA,12,M,CTL,2.5,74,64,1995-05-15,2,136,1,F,9.75,2,Corfu.Weighted.1995
580,Pontia_occidentalis,Corfu_WA,12,M,CTL,2.5,74,64,1995-05-15,2,138,2,N,9.97,4,Corfu.Weighted.1995
581,Pontia_occidentalis,Corfu_WA,12,M,CTL,2.5,74,64,1995-05-15,2,138,3,F,12.27,3,Corfu.Weighted.1995
582,Pontia_occidentalis,Corfu_WA,12,M,CTL,2.5,74,64,1995-05-15,2,139,4,F,12.82,3,Corfu.Weighted.1995
583,Pontia_occidentalis,Corfu_WA,13,M,WTD,2.4,77,83,1995-05-15,1,136,1,F,10.95,2,Corfu.Weighted.1995
584,Pontia_occidentalis,Corfu_WA,13,M,WTD,2.4,77,83,1995-05-15,1,136,2,F,11.4,3,Corfu.Weighted.1995
585,Pontia_occidentalis,Corfu_WA,14,M,CTL,2.3,65,60,1995-05-15,2,136,1,F,9.08,2,Corfu.Weighted.1995
586,Pontia_occidentalis,Corfu_WA,14,M,CTL,2.3,65,60,1995-05-15,2,136,2,F,10.23,2,Corfu.Weighted.1995
587,Pontia_occidentalis,Corfu_WA,14,M,CTL,2.3,65,60,1995-05-15,2,136,3,F,10.42,1,Corfu.Weighted.1995
588,Pontia_occidentalis,Corfu_WA,14,M,CTL,2.3,65,60,1995-05-15,2,136,4,F,12.05,2,Corfu.Weighted.1995
589,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,137,1,S,9.13,2,Corfu.Weighted.1995
590,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,137,2,S,9.37,2,Corfu.Weighted.1995
591,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,139,3,N,8.95,3,Corfu.Weighted.1995
592,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,139,4,F,12.07,2,Corfu.Weighted.1995
593,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,140,5,S,9.28,3,Corfu.Weighted.1995
594,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,140,6,S,9.38,3,Corfu.Weighted.1995
595,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,141,7,F,9.25,4,Corfu.Weighted.1995
596,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,141,8,N,12.6,4,Corfu.Weighted.1995
597,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,143,9,F,9.78,5,Corfu.Weighted.1995
598,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,143,10,F,11.83,5,Corfu.Weighted.1995
599,Pontia_occidentalis,Corfu_WA,17,M,WTD,2.5,83,88,1995-05-15,2,144,11,F,11.83,5,Corfu.Weighted.1995
600,Pontia_occidentalis,Corfu_WA,18,M,CTL,2.4,81,80,1995-05-15,1,136,1,F,11.38,1,Corfu.Weighted.1995
601,Pontia_occidentalis,Corfu_WA,19,M,WTD,2.4,71,74,1995-05-15,2,136,1,F,11.53,3,Corfu.Weighted.1995
602,Pontia_occidentalis,Corfu_WA,19,M,WTD,2.4,71,74,1995-05-15,2,137,2,F,12.33,4,Corfu.Weighted.1995
603,Pontia_occidentalis,Corfu_WA,19,M,WTD,2.4,71,74,1995-05-15,2,137,3,F,12.43,3,Corfu.Weighted.1995
604,Pontia_occidentalis,Corfu_WA,19,M,WTD,2.4,71,74,1995-05-15,2,137,4,B,13.25,5,Corfu.Weighted.1995
605,Pontia_occidentalis,Corfu_WA,20,M,CTL,2.5,89,77,1995-05-15,1,136,1,F,11.97,2,Corfu.Weighted.1995
606,Pontia_occidentalis,Corfu_WA,20,M,CTL,2.5,89,77,1995-05-15,1,137,2,F,9.8,2,Corfu.Weighted.1995
607,Pontia_occidentalis,Corfu_WA,20,M,CTL,2.5,89,77,1995-05-15,1,138,3,F,9.48,3,Corfu.Weighted.1995
608,Pontia_occidentalis,Corfu_WA,20,M,CTL,2.5,89,77,1995-05-15,1,138,4,F,10.12,4,Corfu.Weighted.1995
609,Pontia_occidentalis,Corfu_WA,21,M,WTD,2.2,66,72,1995-05-15,1,136,1,F,9.38,2,Corfu.Weighted.1995
610,Pontia_occidentalis,Corfu_WA,22,M,CTL,2.3,92,86,1995-05-15,1,136,1,F,10.53,1,Corfu.Weighted.1995
611,Pontia_occidentalis,Corfu_WA,23,M,WTD,2.4,77,86,1995-05-15,1,136,1,F,11.37,4,Corfu.Weighted.1995
612,Pontia_occidentalis,Corfu_WA,23,M,WTD,2.4,77,86,1995-05-15,1,136,2,F,12.2,4,Corfu.Weighted.1995
613,Pontia_occidentalis,Corfu_WA,23,M,WTD,2.4,77,86,1995-05-15,1,137,3,F,9.6,4,Corfu.Weighted.1995
614,Pontia_occidentalis,Corfu_WA,23,M,WTD,2.4,77,86,1995-05-15,1,137,4,F,12.28,4,Corfu.Weighted.1995
615,Pontia_occidentalis,Corfu_WA,23,M,WTD,2.4,77,86,1995-05-15,1,138,5,B,9.37,4,Corfu.Weighted.1995
616,Pontia_occidentalis,Corfu_WA,24,M,CTL,2.4,64,61,1995-05-15,2,136,1,F,10.03,2,Corfu.Weighted.1995
617,Pontia_occidentalis,Corfu_WA,24,M,CTL,2.4,64,61,1995-05-15,2,137,2,F,9.73,3,Corfu.Weighted.1995
618,Pontia_occidentalis,Corfu_WA,25,M,WTD,2.2,90,98,1995-05-15,1,136,1,F,9.18,1,Corfu.Weighted.1995
619,Pontia_occidentalis,Corfu_WA,25,M,WTD,2.2,90,98,1995-05-15,1,137,2,N,9.35,2,Corfu.Weighted.1995
620,Pontia_occidentalis,Corfu_WA,27,M,WTD,2.4,73,79,1995-05-15,2,136,1,F,10.83,2,Corfu.Weighted.1995
621,Pontia_occidentalis,Corfu_WA,27,M,WTD,2.4,73,79,1995-05-15,2,138,2,S,9.07,4,Corfu.Weighted.1995
622,Pontia_occidentalis,Corfu_WA,27,M,WTD,2.4,73,79,1995-05-15,2,138,3,N,10.87,4,Corfu.Weighted.1995
623,Pontia_occidentalis,Corfu_WA,27,M,WTD,2.4,73,79,1995-05-15,2,140,4,F,10.35,3,Corfu.Weighted.1995
624,Pontia_occidentalis,Corfu_WA,31,M,WTD,2.4,69,72,1995-05-15,1,136,1,F,10.1,4,Corfu.Weighted.1995
625,Pontia_occidentalis,Corfu_WA,31,M,WTD,2.4,69,72,1995-05-15,1,137,2,F,12.25,4,Corfu.Weighted.1995
626,Pontia_occidentalis,Corfu_WA,31,M,WTD,2.4,69,72,1995-05-15,1,139,3,F,12.4,5,Corfu.Weighted.1995
627,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.3,73,65,1995-05-15,1,136,1,F,10.3,1,Corfu.Weighted.1995
628,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.3,73,65,1995-05-15,1,138,2,F,11.57,2,Corfu.Weighted.1995
629,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.3,73,65,1995-05-15,1,140,3,F,10.92,3,Corfu.Weighted.1995
630,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.3,73,65,1995-05-15,1,141,4,F,11.02,5,Corfu.Weighted.1995
631,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.3,73,65,1995-05-15,1,141,5,F,11.9,5,Corfu.Weighted.1995
632,Pontia_occidentalis,Corfu_WA,33,M,WTD,2.4,68,84,1995-05-15,1,144,1,S,11.98,5,Corfu.Weighted.1995
633,Pontia_occidentalis,Corfu_WA,34,M,CTL,2.4,61,57,1995-05-15,2,136,1,F,11.9,4,Corfu.Weighted.1995
634,Pontia_occidentalis,Corfu_WA,34,M,CTL,2.4,61,57,1995-05-15,2,136,2,F,12.32,4,Corfu.Weighted.1995
635,Pontia_occidentalis,Corfu_WA,34,M,CTL,2.4,61,57,1995-05-15,2,137,3,F,11.8,4,Corfu.Weighted.1995
636,Pontia_occidentalis,Corfu_WA,36,M,CTL,2.5,85,80,1995-05-15,1,136,1,F,11.03,1,Corfu.Weighted.1995
637,Pontia_occidentalis,Corfu_WA,36,M,CTL,2.5,85,80,1995-05-15,1,136,2,F,12,3,Corfu.Weighted.1995
638,Pontia_occidentalis,Corfu_WA,37,M,WTD,2.5,76,81,1995-05-15,2,136,1,F,10.25,1,Corfu.Weighted.1995
639,Pontia_occidentalis,Corfu_WA,37,M,WTD,2.5,76,81,1995-05-15,2,136,2,F,11.92,1,Corfu.Weighted.1995
640,Pontia_occidentalis,Corfu_WA,37,M,WTD,2.5,76,81,1995-05-15,2,136,3,F,12.25,1,Corfu.Weighted.1995
641,Pontia_occidentalis,Corfu_WA,37,M,WTD,2.5,76,81,1995-05-15,2,137,4,F,12.05,2,Corfu.Weighted.1995
642,Pontia_occidentalis,Corfu_WA,40,M,CTL,2.4,69,63,1995-05-15,1,136,1,F,10.43,2,Corfu.Weighted.1995
643,Pontia_occidentalis,Corfu_WA,40,M,CTL,2.4,69,63,1995-05-15,1,137,2,F,9.2,2,Corfu.Weighted.1995
644,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,136,1,F,10.5,3,Corfu.Weighted.1995
645,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,137,2,F,9.67,4,Corfu.Weighted.1995
646,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,137,3,F,11.58,5,Corfu.Weighted.1995
647,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,137,4,F,12.13,5,Corfu.Weighted.1995
648,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,138,5,F,12.08,5,Corfu.Weighted.1995
649,Pontia_occidentalis,Corfu_WA,43,M,WTD,2.4,81,134,1995-05-15,3,140,6,F,10.3,5,Corfu.Weighted.1995
650,Pontia_occidentalis,Corfu_WA,44,M,CTL,2.4,72,69,1995-05-15,1,136,1,F,9.07,1,Corfu.Weighted.1995
651,Pontia_occidentalis,Corfu_WA,44,M,CTL,2.4,72,69,1995-05-15,1,136,2,F,12.33,2,Corfu.Weighted.1995
652,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,136,1,F,8.98,3,Corfu.Weighted.1995
653,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,138,2,F,12.57,4,Corfu.Weighted.1995
654,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,139,3,F,12.68,4,Corfu.Weighted.1995
655,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,140,4,F,10.2,5,Corfu.Weighted.1995
656,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,141,5,F,10.35,5,Corfu.Weighted.1995
657,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,141,6,F,13.12,5,Corfu.Weighted.1995
658,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,142,7,F,9.83,5,Corfu.Weighted.1995
659,Pontia_occidentalis,Corfu_WA,45,M,WTD,2.5,69,78,1995-05-15,2,142,8,F,12.88,5,Corfu.Weighted.1995
660,Pontia_occidentalis,Corfu_WA,46,M,CTL,2.3,70,67,1995-05-15,1,136,1,F,11.07,1,Corfu.Weighted.1995
661,Pontia_occidentalis,Corfu_WA,47,M,WTD,2.5,74,79,1995-05-15,1,136,1,F,9.3,3,Corfu.Weighted.1995
662,Pontia_occidentalis,Corfu_WA,47,M,WTD,2.5,74,79,1995-05-15,1,136,2,F,10.28,3,Corfu.Weighted.1995
663,Pontia_occidentalis,Corfu_WA,47,M,WTD,2.5,74,79,1995-05-15,1,140,3,F,12.17,3,Corfu.Weighted.1995
664,Pontia_occidentalis,Corfu_WA,47,M,WTD,2.5,74,79,1995-05-15,1,142,4,F,9.18,5,Corfu.Weighted.1995
665,Pontia_occidentalis,Corfu_WA,48,M,CTL,2.4,73,72,1995-05-15,1,137,1,F,11.2,3,Corfu.Weighted.1995
666,Pontia_occidentalis,Corfu_WA,48,M,CTL,2.4,73,72,1995-05-15,1,143,2,F,10.75,5,Corfu.Weighted.1995
667,Pontia_occidentalis,Corfu_WA,48,M,CTL,2.4,73,72,1995-05-15,1,144,3,F,10.92,5,Corfu.Weighted.1995
668,Pontia_occidentalis,Corfu_WA,49,M,WTD,2.3,69,81,1995-05-15,3,136,1,F,11.45,3,Corfu.Weighted.1995
669,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.3,71,67,1995-05-15,1,137,1,F,10.02,1,Corfu.Weighted.1995
670,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.3,71,67,1995-05-15,1,137,2,F,12.27,3,Corfu.Weighted.1995
671,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.3,71,67,1995-05-15,1,139,3,F,12.17,3,Corfu.Weighted.1995
672,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.3,71,67,1995-05-15,1,140,4,F,1.08,5,Corfu.Weighted.1995
673,Pontia_occidentalis,Corfu_WA,52,M,CTL,2.3,71,67,1995-05-15,1,141,5,F,10.62,5,Corfu.Weighted.1995
674,Pontia_occidentalis,Corfu_WA,53,M,WTD,2.4,68,73,1995-05-15,2,136,1,F,9.48,2,Corfu.Weighted.1995
675,Pontia_occidentalis,Corfu_WA,54,M,CTL,2.3,54,49,1995-05-15,1,136,1,F,9,1,Corfu.Weighted.1995
676,Pontia_occidentalis,Corfu_WA,56,M,CTL,2.4,72,65,1995-05-15,1,136,1,F,12.17,2,Corfu.Weighted.1995
677,Pontia_occidentalis,Corfu_WA,56,M,CTL,2.4,72,65,1995-05-15,1,137,2,B,10.35,2,Corfu.Weighted.1995
678,Pontia_occidentalis,Corfu_WA,56,M,CTL,2.4,72,65,1995-05-15,1,138,3,F,10.9,3,Corfu.Weighted.1995
679,Pontia_occidentalis,Corfu_WA,57,M,WTD,2.2,48,55,1995-05-15,2,136,1,F,11.8,2,Corfu.Weighted.1995
680,Pontia_occidentalis,Corfu_WA,57,M,WTD,2.2,48,55,1995-05-15,2,137,2,F,10.12,3,Corfu.Weighted.1995
681,Pontia_occidentalis,Corfu_WA,59,M,WTD,2.4,74,80,1995-05-15,1,136,1,F,10.78,1,Corfu.Weighted.1995
682,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,137,1,F,9.42,2,Corfu.Weighted.1995
683,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,137,2,F,9.58,1,Corfu.Weighted.1995
684,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,137,3,F,12.05,2,Corfu.Weighted.1995
685,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,137,4,F,12.07,2,Corfu.Weighted.1995
686,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,138,5,F,11.68,2,Corfu.Weighted.1995
687,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,139,6,F,11.63,3,Corfu.Weighted.1995
688,Pontia_occidentalis,Corfu_WA,61,M,WTD,2.4,72,81,1995-05-15,1,140,7,F,10.85,4,Corfu.Weighted.1995
689,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,136,1,F,9.72,3,Corfu.Weighted.1995
690,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,137,2,F,12.32,3,Corfu.Weighted.1995
691,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,138,3,F,11.87,4,Corfu.Weighted.1995
692,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,139,4,F,12.3,5,Corfu.Weighted.1995
693,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,140,5,F,9.53,5,Corfu.Weighted.1995
694,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.4,73,64,1995-05-15,1,141,6,F,9.67,5,Corfu.Weighted.1995
695,Pontia_occidentalis,Corfu_WA,65,M,WTD,2.3,66,80,1995-05-15,1,136,1,F,9.23,3,Corfu.Weighted.1995
696,Pontia_occidentalis,Corfu_WA,65,M,WTD,2.3,66,80,1995-05-15,1,138,2,F,12,4,Corfu.Weighted.1995
697,Pontia_occidentalis,Corfu_WA,65,M,WTD,2.3,66,80,1995-05-15,1,138,3,F,12.48,5,Corfu.Weighted.1995
698,Pontia_occidentalis,Corfu_WA,66,M,CTL,2.4,68,60,1995-05-15,1,138,1,F,12.03,3,Corfu.Weighted.1995
699,Pontia_occidentalis,Corfu_WA,66,M,CTL,2.4,68,60,1995-05-15,1,139,2,F,9.75,3,Corfu.Weighted.1995
700,Pontia_occidentalis,Corfu_WA,66,M,CTL,2.4,68,60,1995-05-15,1,139,3,F,12.9,4,Corfu.Weighted.1995
701,Pontia_occidentalis,Corfu_WA,66,M,CTL,2.4,68,60,1995-05-15,1,141,4,F,13.15,5,Corfu.Weighted.1995
702,Pontia_occidentalis,Corfu_WA,67,M,WTD,2.4,71,69,1995-05-15,2,138,1,F,9.4,3,Corfu.Weighted.1995
703,Pontia_occidentalis,Corfu_WA,67,M,WTD,2.4,71,69,1995-05-15,2,140,2,F,1,5,Corfu.Weighted.1995
704,Pontia_occidentalis,Corfu_WA,68,M,CTL,2.4,70,69,1995-05-15,1,137,1,F,9.92,4,Corfu.Weighted.1995
705,Pontia_occidentalis,Corfu_WA,68,M,CTL,2.4,70,69,1995-05-15,1,137,2,F,10.23,4,Corfu.Weighted.1995
706,Pontia_occidentalis,Corfu_WA,68,M,CTL,2.4,70,69,1995-05-15,1,138,3,F,12.18,5,Corfu.Weighted.1995
707,Pontia_occidentalis,Corfu_WA,69,M,WTD,2.4,69,69,1995-05-15,2,136,1,F,9.65,3,Corfu.Weighted.1995
708,Pontia_occidentalis,Corfu_WA,69,M,WTD,2.4,69,69,1995-05-15,2,136,2,F,9.97,3,Corfu.Weighted.1995
709,Pontia_occidentalis,Corfu_WA,70,M,CTL,2.3,63,62,1995-05-15,1,137,1,F,9.23,2,Corfu.Weighted.1995
710,Pontia_occidentalis,Corfu_WA,70,M,CTL,2.3,63,62,1995-05-15,1,137,2,F,10.33,2,Corfu.Weighted.1995
711,Pontia_occidentalis,Corfu_WA,70,M,CTL,2.3,63,62,1995-05-15,1,137,3,F,12.27,3,Corfu.Weighted.1995
712,Pontia_occidentalis,Corfu_WA,70,M,CTL,2.3,63,62,1995-05-15,1,138,4,F,9.73,3,Corfu.Weighted.1995
713,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,136,1,F,10.2,4,Corfu.Weighted.1995
714,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,136,2,R,11.87,4,Corfu.Weighted.1995
715,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,137,3,F,12.18,3,Corfu.Weighted.1995
716,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,138,4,F,9.25,4,Corfu.Weighted.1995
717,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,138,5,F,12.18,5,Corfu.Weighted.1995
718,Pontia_occidentalis,Corfu_WA,71,M,WTD,2.6,85,94,1995-05-15,1,139,6,F,9.67,5,Corfu.Weighted.1995
719,Pontia_occidentalis,Corfu_WA,72,M,CTL,2.5,88,82,1995-05-15,1,136,1,F,9.62,1,Corfu.Weighted.1995
720,Pontia_occidentalis,Corfu_WA,72,M,CTL,2.5,88,82,1995-05-15,1,136,2,F,10,2,Corfu.Weighted.1995
721,Pontia_occidentalis,Corfu_WA,77,F,WTD,2.5,111,111,1995-05-15,1,137,1,B,8.95,5,Corfu.Weighted.1995
722,Pontia_occidentalis,Corfu_WA,79,F,WTD,2.3,81,87,1995-05-15,2,136,1,N,9.25,2,Corfu.Weighted.1995
723,Pontia_occidentalis,Corfu_WA,79,F,WTD,2.3,81,87,1995-05-15,2,136,2,F,11.05,3,Corfu.Weighted.1995
724,Pontia_occidentalis,Corfu_WA,80,F,CTL,2.4,100,93,1995-05-15,3,136,1,B,10.08,4,Corfu.Weighted.1995
725,Pontia_occidentalis,Corfu_WA,80,F,CTL,2.4,100,93,1995-05-15,3,137,2,F,10.17,4,Corfu.Weighted.1995
726,Pontia_occidentalis,Corfu_WA,80,F,CTL,2.4,100,93,1995-05-15,3,141,3,F,10.53,5,Corfu.Weighted.1995
727,Pontia_occidentalis,Corfu_WA,80,F,CTL,2.4,100,93,1995-05-15,3,142,4,F,9.15,5,Corfu.Weighted.1995
728,Pontia_occidentalis,Corfu_WA,80,F,CTL,2.4,100,93,1995-05-15,3,143,5,B,9.47,5,Corfu.Weighted.1995
729,Pontia_occidentalis,Corfu_WA,81,F,WTD,2.6,126,130,1995-05-15,1,140,1,F,11.33,4,Corfu.Weighted.1995
730,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,136,1,F,10.68,1,Corfu.Weighted.1995
731,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,136,2,F,12.13,2,Corfu.Weighted.1995
