"","SPECIES","SITE","ID","SEX","TREAT","FWL","REL_DATE","COND_0","RECAP_DATE","NRECAP","BEH","TIME","NOTEBOOK"
"361","Pontia_occidentalis","Corfu_WA",554,"M","B",2.3,1993-07-08,"2","190",1,"S","AM","Corfu.BY.1993_2"
"362","Pontia_occidentalis","Corfu_WA",557,"F","Y",2.7,1993-07-08,"1","190",1,"F","MM","Corfu.BY.1993_2"
"363","Pontia_occidentalis","Corfu_WA",557,"F","Y",2.7,1993-07-08,"1","194",2,"O","MM","Corfu.BY.1993_2"
"364","Pontia_occidentalis","Corfu_WA",560,"M","B",2.4,1993-07-08,"4","190",1,"F","AM","Corfu.BY.1993_2"
"365","Pontia_occidentalis","Corfu_WA",561,"F","Y",2.4,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"366","Pontia_occidentalis","Corfu_WA",562,"M","B",2.3,1993-07-08,"2","190",1,"F","PM","Corfu.BY.1993_2"
"367","Pontia_occidentalis","Corfu_WA",564,"F","B",2.5,1993-07-08,"4","191",1,"F","MM","Corfu.BY.1993_2"
"368","Pontia_occidentalis","Corfu_WA",565,"F","Y",2.3,1993-07-08,"2","190",1,"N","MM","Corfu.BY.1993_2"
"369","Pontia_occidentalis","Corfu_WA",566,"M","B",2.3,1993-07-08,"4","190",1,"S","AM","Corfu.BY.1993_2"
"370",NA,NA,570,"M","B",NA,NA,NA,"190",1,"F","MM","Corfu.BY.1993_2"
"371",NA,NA,570,"M","B",NA,NA,NA,"190",2,"F","PM","Corfu.BY.1993_2"
"372","Pontia_occidentalis","Corfu_WA",572,"M","B",2.2,1993-07-08,"2","190",1,"F","MM","Corfu.BY.1993_2"
"373","Pontia_occidentalis","Corfu_WA",573,"F","Y",2.6,1993-07-08,"3","190",1,"B","AM","Corfu.BY.1993_2"
"374","Pontia_occidentalis","Corfu_WA",575,"F","Y",2.5,1993-07-08,"2","190",1,"O","AM","Corfu.BY.1993_2"
"375","Pontia_occidentalis","Corfu_WA",575,"F","Y",2.5,1993-07-08,"2","191",2,"O","MM","Corfu.BY.1993_2"
"376","Pontia_occidentalis","Corfu_WA",580,"F","B",2.7,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"377","Pontia_occidentalis","Corfu_WA",581,"F","Y",2.5,1993-07-08,"3","191",1,"F","MM","Corfu.BY.1993_2"
"378","Pontia_occidentalis","Corfu_WA",581,"F","Y",2.5,1993-07-08,"3","191",2,"O","MM","Corfu.BY.1993_2"
"379","Pontia_occidentalis","Corfu_WA",581,"F","Y",2.5,1993-07-08,"3","192",3,"O","MM","Corfu.BY.1993_2"
"380","Pontia_occidentalis","Corfu_WA",582,"M","B",2.2,1993-07-08,"2","190",1,"F","PM","Corfu.BY.1993_2"
"381","Pontia_occidentalis","Corfu_WA",582,"M","B",2.2,1993-07-08,"2","190",2,"F","PM","Corfu.BY.1993_2"
"382","Pontia_occidentalis","Corfu_WA",583,"F","Y",2.3,1993-07-08,"2","190",1,"N","MM","Corfu.BY.1993_2"
"383","Pontia_occidentalis","Corfu_WA",583,"F","Y",2.3,1993-07-08,"2","191",2,"F","MM","Corfu.BY.1993_2"
"384","Pontia_occidentalis","Corfu_WA",585,"F","Y",2.7,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"385","Pontia_occidentalis","Corfu_WA",585,"F","Y",2.7,1993-07-08,"2","190",2,"F","MM","Corfu.BY.1993_2"
"386","Pontia_occidentalis","Corfu_WA",586,"F","B",2.4,1993-07-08,"2","191",1,"F","MM","Corfu.BY.1993_2"
"387","Pontia_occidentalis","Corfu_WA",586,"F","B",2.4,1993-07-08,"2","193",2,"S","PM","Corfu.BY.1993_2"
"388","Pontia_occidentalis","Corfu_WA",587,"M","Y",2.7,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"389","Pontia_occidentalis","Corfu_WA",587,"M","Y",2.7,1993-07-08,"1","190",2,"S","AM","Corfu.BY.1993_2"
"390","Pontia_occidentalis","Corfu_WA",591,"M","Y",2.6,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"391","Pontia_occidentalis","Corfu_WA",594,"F","B",2.5,1993-07-08,"2","190",1,"S","MM","Corfu.BY.1993_2"
"392","Pontia_occidentalis","Corfu_WA",594,"F","B",2.5,1993-07-08,"2","191",2,"F","MM","Corfu.BY.1993_2"
"393","Pontia_occidentalis","Corfu_WA",594,"F","B",2.5,1993-07-08,"2","192",3,"F","AM","Corfu.BY.1993_2"
"394","Pontia_occidentalis","Corfu_WA",594,"F","B",2.5,1993-07-08,"2","192",4,"F","MM","Corfu.BY.1993_2"
"395","Pontia_occidentalis","Corfu_WA",594,"F","B",2.5,1993-07-08,"2","192",5,"F","MM","Corfu.BY.1993_2"
"396","Pontia_occidentalis","Corfu_WA",595,"F","Y",2.4,1993-07-08,"1","190",1,"","AM","Corfu.BY.1993_2"
"397","Pontia_occidentalis","Corfu_WA",596,"F","B",2.4,1993-07-08,"2","190",1,"O","AM","Corfu.BY.1993_2"
"398","Pontia_occidentalis","Corfu_WA",600,"M","B",2.5,1993-07-08,"3","190",1,"B","AM","Corfu.BY.1993_2"
"399","Pontia_occidentalis","Corfu_WA",601,"F","Y",2.6,1993-07-08,"3","190",1,"S","AM","Corfu.BY.1993_2"
"400","Pontia_occidentalis","Corfu_WA",601,"F","Y",2.6,1993-07-08,"3","192",2,"B","AM","Corfu.BY.1993_2"
"401","Pontia_occidentalis","Corfu_WA",602,"F","B",2.1,1993-07-08,"3","190",1,"O","MM","Corfu.BY.1993_2"
"402","Pontia_occidentalis","Corfu_WA",602,"F","B",2.1,1993-07-08,"3","190",2,"F","MM","Corfu.BY.1993_2"
"403","Pontia_occidentalis","Corfu_WA",602,"F","B",2.1,1993-07-08,"3","190",3,"F","MM","Corfu.BY.1993_2"
"404","Pontia_occidentalis","Corfu_WA",604,"M","B",2.5,1993-07-08,"2","190",1,"B","AM","Corfu.BY.1993_2"
"405","Pontia_occidentalis","Corfu_WA",604,"M","B",2.5,1993-07-08,"2","190",2,"F","AM","Corfu.BY.1993_2"
"406","Pontia_occidentalis","Corfu_WA",606,"F","B",2.6,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"407","Pontia_occidentalis","Corfu_WA",606,"F","B",2.6,1993-07-08,"1","190",2,"F","MM","Corfu.BY.1993_2"
"408","Pontia_occidentalis","Corfu_WA",608,"F","B",2.1,1993-07-08,"2","190",1,"B","AM","Corfu.BY.1993_2"
"409","Pontia_occidentalis","Corfu_WA",610,"M","B",2.2,1993-07-08,"1","190",1,"S","AM","Corfu.BY.1993_2"
"410","Pontia_occidentalis","Corfu_WA",612,"M","B",2.3,1993-07-08,"2","190",1,"S","AM","Corfu.BY.1993_2"
"411","Pontia_occidentalis","Corfu_WA",612,"M","B",2.3,1993-07-08,"2","190",2,"F","MM","Corfu.BY.1993_2"
"412","Pontia_occidentalis","Corfu_WA",613,"M","Y",2.5,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"413","Pontia_occidentalis","Corfu_WA",615,"M","Y",2.7,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"414","Pontia_occidentalis","Corfu_WA",616,"M","B",2.1,1993-07-08,"3","190",1,"F","AM","Corfu.BY.1993_2"
"415","Pontia_occidentalis","Corfu_WA",617,"M","Y",2.6,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"416","Pontia_occidentalis","Corfu_WA",619,"F","Y",2.4,1993-07-08,"2","190",1,"B","AM","Corfu.BY.1993_2"
"417","Pontia_occidentalis","Corfu_WA",628,"M","B",2.5,1993-07-08,"4","192",1,"B","AM","Corfu.BY.1993_2"
"418","Pontia_occidentalis","Corfu_WA",630,"M","B",2.2,1993-07-08,"1","190",1,"F","MM","Corfu.BY.1993_2"
"419","Pontia_occidentalis","Corfu_WA",630,"M","B",2.2,1993-07-08,"1","190",2,"F","MM","Corfu.BY.1993_2"
"420","Pontia_occidentalis","Corfu_WA",630,"M","B",2.2,1993-07-08,"1","190",3,"F","PM","Corfu.BY.1993_2"
"421","Pontia_occidentalis","Corfu_WA",632,"F","B",2.7,1993-07-08,"3","190",1,"S","AM","Corfu.BY.1993_2"
"422","Pontia_occidentalis","Corfu_WA",632,"F","B",2.7,1993-07-08,"3","190",2,"O","MM","Corfu.BY.1993_2"
"423","Pontia_occidentalis","Corfu_WA",632,"F","B",2.7,1993-07-08,"3","190",3,"F","MM","Corfu.BY.1993_2"
"424","Pontia_occidentalis","Corfu_WA",632,"F","B",2.7,1993-07-08,"3","190",4,"O","MM","Corfu.BY.1993_2"
"425","Pontia_occidentalis","Corfu_WA",632,"F","B",2.7,1993-07-08,"3","190",5,"O","MM","Corfu.BY.1993_2"
"426","Pontia_occidentalis","Corfu_WA",633,"M","Y",2.3,1993-07-08,"4","190",1,"B","AM","Corfu.BY.1993_2"
"427","Pontia_occidentalis","Corfu_WA",636,"M","B",2.2,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"428","Pontia_occidentalis","Corfu_WA",637,"F","Y",2.6,1993-07-08,"2","190",1,"F","AM","Corfu.BY.1993_2"
"429","Pontia_occidentalis","Corfu_WA",637,"F","Y",2.6,1993-07-08,"2","190",2,"F","AM","Corfu.BY.1993_2"
"430","Pontia_occidentalis","Corfu_WA",637,"F","Y",2.6,1993-07-08,"2","190",3,"B","AM","Corfu.BY.1993_2"
"431","Pontia_occidentalis","Corfu_WA",639,"M","Y",2.3,1993-07-08,"1","190",1,"F","AM","Corfu.BY.1993_2"
"432","Pontia_occidentalis","Corfu_WA",639,"M","Y",2.3,1993-07-08,"1","190",2,"F","MM","Corfu.BY.1993_2"
"433","Pontia_occidentalis","Corfu_WA",641,"F","Y",2.2,1993-07-09,"2","192",1,"S","AM","Corfu.BY.1993_2"
"434","Pontia_occidentalis","Corfu_WA",641,"F","Y",2.2,1993-07-09,"2","194",2,"F","PM","Corfu.BY.1993_2"
"435","Pontia_occidentalis","Corfu_WA",642,"F","B",2.4,1993-07-09,"3","191",1,"F","MM","Corfu.BY.1993_2"
"436","Pontia_occidentalis","Corfu_WA",644,"M","B",2.6,1993-07-09,"1","191",1,"S","AM","Corfu.BY.1993_2"
"437","Pontia_occidentalis","Corfu_WA",646,"F","B",2.6,1993-07-09,"3","191",1,"S","AM","Corfu.BY.1993_2"
"438","Pontia_occidentalis","Corfu_WA",647,"F","Y",2.5,1993-07-09,"2","193",1,"B","PM","Corfu.BY.1993_2"
"439","Pontia_occidentalis","Corfu_WA",649,"M","Y",2.3,1993-07-09,"1","194",1,"B","AM","Corfu.BY.1993_2"
"440","Pontia_occidentalis","Corfu_WA",649,"F","Y",2.3,1993-07-09,"1","191",2,"S","AM","Corfu.BY.1993_2"
"441","Pontia_occidentalis","Corfu_WA",649,"F","Y",2.3,1993-07-09,"1","191",3,"S","PM","Corfu.BY.1993_2"
"442","Pontia_occidentalis","Corfu_WA",649,"F","Y",2.3,1993-07-09,"1","192",4,"N","AM","Corfu.BY.1993_2"
"443","Pontia_occidentalis","Corfu_WA",649,"F","Y",2.3,1993-07-09,"1","193",5,"F","PM","Corfu.BY.1993_2"
"444","Pontia_occidentalis","Corfu_WA",649,"F","Y",2.3,1993-07-09,"1","194",6,"O","PM","Corfu.BY.1993_2"
"445","Pontia_occidentalis","Corfu_WA",650,"M","B",2.7,1993-07-09,"2","193",1,"F","PM","Corfu.BY.1993_2"
"446","Pontia_occidentalis","Corfu_WA",651,"F","Y",2,1993-07-09,"2","193",1,"F","PM","Corfu.BY.1993_2"
"447","Pontia_occidentalis","Corfu_WA",652,"M","B",2.5,1993-07-09,"2","191",1,"F","AM","Corfu.BY.1993_2"
"448","Pontia_occidentalis","Corfu_WA",658,"F","B",2.5,1993-07-09,"2","191",1,"N","AM","Corfu.BY.1993_2"
"449","Pontia_occidentalis","Corfu_WA",658,"F","B",2.5,1993-07-09,"2","192",2,"S","AM","Corfu.BY.1993_2"
"450","Pontia_occidentalis","Corfu_WA",662,"M","B",2.6,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"451","Pontia_occidentalis","Corfu_WA",663,"F","Y",2.5,1993-07-09,"3","191",1,"S","AM","Corfu.BY.1993_2"
"452","Pontia_occidentalis","Corfu_WA",664,"F","B",2.5,1993-07-09,"4","191",1,"S","AM","Corfu.BY.1993_2"
"453","Pontia_occidentalis","Corfu_WA",664,"F","B",2.5,1993-07-09,"4","191",2,"F","PM","Corfu.BY.1993_2"
"454","Pontia_occidentalis","Corfu_WA",664,"F","B",2.5,1993-07-09,"4","192",3,"B","AM","Corfu.BY.1993_2"
"455","Pontia_occidentalis","Corfu_WA",664,"F","B",2.5,1993-07-09,"4","192",4,"B","AM","Corfu.BY.1993_2"
"456","Pontia_occidentalis","Corfu_WA",666,"M","B",2.3,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"457","Pontia_occidentalis","Corfu_WA",666,"M","B",2.3,1993-07-09,"2","194",2,"F","AM","Corfu.BY.1993_2"
"458","Pontia_occidentalis","Corfu_WA",669,"M","Y",2.3,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"459",NA,NA,671,"M","Y",NA,NA,NA,"191",1,"B","AM","Corfu.BY.1993_2"
"460","Pontia_occidentalis","Corfu_WA",672,"F","B",2.7,1993-07-09,"2","194",1,"B","AM","Corfu.BY.1993_2"
"461","Pontia_occidentalis","Corfu_WA",672,"F","B",2.7,1993-07-09,"2","194",2,"R","PM","Corfu.BY.1993_2"
"462","Pontia_occidentalis","Corfu_WA",673,"F","Y",2.4,1993-07-09,"4","191",1,"F","MM","Corfu.BY.1993_2"
"463","Pontia_occidentalis","Corfu_WA",673,"F","Y",2.4,1993-07-09,"4","192",2,"F","PM","Corfu.BY.1993_2"
"464","Pontia_occidentalis","Corfu_WA",674,"F","B",2.6,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"465","Pontia_occidentalis","Corfu_WA",674,"F","B",2.6,1993-07-09,"3","192",2,"O","AM","Corfu.BY.1993_2"
"466","Pontia_occidentalis","Corfu_WA",675,"M","Y",2.5,1993-07-09,"2","192",1,"F","AM","Corfu.BY.1993_2"
"467","Pontia_occidentalis","Corfu_WA",675,"M","Y",2.5,1993-07-09,"2","192",2,"N","MM","Corfu.BY.1993_2"
"468","Pontia_occidentalis","Corfu_WA",675,"M","Y",2.5,1993-07-09,"2","192",3,"F","MM","Corfu.BY.1993_2"
"469","Pontia_occidentalis","Corfu_WA",679,"M","Y",2.5,1993-07-09,"2","191",1,"R","AM","Corfu.BY.1993_2"
"470","Pontia_occidentalis","Corfu_WA",681,"F","Y",2.6,1993-07-09,"2","192",1,"F","AM","Corfu.BY.1993_2"
"471","Pontia_occidentalis","Corfu_WA",681,"F","Y",2.6,1993-07-09,"2","192",2,"S","MM","Corfu.BY.1993_2"
"472","Pontia_occidentalis","Corfu_WA",685,"M","Y",2.6,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"473","Pontia_occidentalis","Corfu_WA",689,"F","Y",2.4,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"474","Pontia_occidentalis","Corfu_WA",689,"F","Y",2.4,1993-07-09,"3","191",2,"S","AM","Corfu.BY.1993_2"
"475","Pontia_occidentalis","Corfu_WA",692,"F","B",2.4,1993-07-09,"2","191",1,"S","AM","Corfu.BY.1993_2"
"476","Pontia_occidentalis","Corfu_WA",697,"M","Y",2.4,1993-07-09,"1","195",1,"F","AM","Corfu.BY.1993_2"
"477","Pontia_occidentalis","Corfu_WA",699,"M","Y",2.4,1993-07-09,"2","191",1,"S","AM","Corfu.BY.1993_2"
"478","Pontia_occidentalis","Corfu_WA",699,"M","Y",2.4,1993-07-09,"2","191",2,"F","AM","Corfu.BY.1993_2"
"479","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","192",1,"S","AM","Corfu.BY.1993_2"
"480","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","193",2,"B","MM","Corfu.BY.1993_2"
"481","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","193",3,"O","PM","Corfu.BY.1993_2"
"482","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","194",4,"O","MM","Corfu.BY.1993_2"
"483","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","195",5,"N","AM","Corfu.BY.1993_2"
"484","Pontia_occidentalis","Corfu_WA",700,"F","B",2.7,1993-07-09,"2","195",6,"S","AM","Corfu.BY.1993_2"
"485","Pontia_occidentalis","Corfu_WA",704,"M","B",2.6,1993-07-09,"2","192",1,"F","MM","Corfu.BY.1993_2"
"486","Pontia_occidentalis","Corfu_WA",704,"M","B",2.6,1993-07-09,"2","194",2,"C","MM","Corfu.BY.1993_2"
"487","Pontia_occidentalis","Corfu_WA",706,"M","B",2.6,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"488","Pontia_occidentalis","Corfu_WA",708,"M","B",2,1993-07-09,"1","191",1,"B","AM","Corfu.BY.1993_2"
"489","Pontia_occidentalis","Corfu_WA",708,"M","B",2,1993-07-09,"1","191",2,"F","MM","Corfu.BY.1993_2"
"490","Pontia_occidentalis","Corfu_WA",708,"M","B",2,1993-07-09,"1","191",3,"F","PM","Corfu.BY.1993_2"
"491","Pontia_occidentalis","Corfu_WA",714,"F","B",2.6,1993-07-09,"2","191",1,"S","AM","Corfu.BY.1993_2"
"492","Pontia_occidentalis","Corfu_WA",716,"F","B",2.2,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"493","Pontia_occidentalis","Corfu_WA",716,"F","B",2.2,1993-07-09,"2","192",2,"F","MM","Corfu.BY.1993_2"
"494","Pontia_occidentalis","Corfu_WA",717,"M","Y",2.5,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"495","Pontia_occidentalis","Corfu_WA",717,"M","Y",2.5,1993-07-09,"3","191",2,"B","AM","Corfu.BY.1993_2"
"496","Pontia_occidentalis","Corfu_WA",717,"M","Y",2.5,1993-07-09,"3","191",3,"S","MM","Corfu.BY.1993_2"
"497","Pontia_occidentalis","Corfu_WA",720,"F","B",2.6,1993-07-09,"2","191",1,"S","AM","Corfu.BY.1993_2"
"498","Pontia_occidentalis","Corfu_WA",727,"F","Y",2.5,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"499","Pontia_occidentalis","Corfu_WA",731,"F","Y",2.5,1993-07-09,"2 crumpled wing","191",1,"B","MM","Corfu.BY.1993_2"
"500","Pontia_occidentalis","Corfu_WA",731,"F","Y",2.5,1993-07-09,"2 crumpled wing","191",2,"F","PM","Corfu.BY.1993_2"
"501","Pontia_occidentalis","Corfu_WA",731,"F","Y",2.5,1993-07-09,"2 crumpled wing","192",3,"S","AM","Corfu.BY.1993_2"
"502","Pontia_occidentalis","Corfu_WA",731,"F","Y",2.5,1993-07-09,"2 crumpled wing","192",4,"S","MM","Corfu.BY.1993_2"
"503","Pontia_occidentalis","Corfu_WA",732,"F","B",2.4,1993-07-09,"2","191",1,"O","MM","Corfu.BY.1993_2"
"504","Pontia_occidentalis","Corfu_WA",734,"F","B",2.2,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"505","Pontia_occidentalis","Corfu_WA",735,"F","Y",2.8,1993-07-09,"2","192",1,"","MM","Corfu.BY.1993_2"
"506","Pontia_occidentalis","Corfu_WA",736,"M","B",2.4,1993-07-09,"1","191",1,"B","AM","Corfu.BY.1993_2"
"507","Pontia_occidentalis","Corfu_WA",736,"M","B",2.4,1993-07-09,"1","191",2,"B","AM","Corfu.BY.1993_2"
"508","Pontia_occidentalis","Corfu_WA",736,"M","B",2.4,1993-07-09,"1","191",3,"F","AM","Corfu.BY.1993_2"
"509","Pontia_occidentalis","Corfu_WA",736,"M","B",2.4,1993-07-09,"1","191",4,"F","PM","Corfu.BY.1993_2"
"510","Pontia_occidentalis","Corfu_WA",736,"M","B",2.4,1993-07-09,"1","193",5,"F","PM","Corfu.BY.1993_2"
"511","Pontia_occidentalis","Corfu_WA",737,"F","Y",2.6,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"512","Pontia_occidentalis","Corfu_WA",737,"F","Y",2.6,1993-07-09,"2","193",2,"B","MM","Corfu.BY.1993_2"
"513","Pontia_occidentalis","Corfu_WA",737,"F","Y",2.6,1993-07-09,"2","193",3,"S","PM","Corfu.BY.1993_2"
"514","Pontia_occidentalis","Corfu_WA",738,"F","B",2.8,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"515","Pontia_occidentalis","Corfu_WA",739,"F","Y",2.6,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"516","Pontia_occidentalis","Corfu_WA",739,"F","Y",2.6,1993-07-09,"2","191",2,"S","MM","Corfu.BY.1993_2"
"517","Pontia_occidentalis","Corfu_WA",740,"M","B",2.4,1993-07-09,"1","191",1,"F","MM","Corfu.BY.1993_2"
"518","Pontia_occidentalis","Corfu_WA",740,"M","B",2.4,1993-07-09,"1","192",2,"C","PM","Corfu.BY.1993_2"
"519","Pontia_occidentalis","Corfu_WA",740,"M","B",2.4,1993-07-09,"1","193",3,"S","MM","Corfu.BY.1993_2"
"520","Pontia_occidentalis","Corfu_WA",740,"M","B",2.4,1993-07-09,"1","193",4,"F","PM","Corfu.BY.1993_2"
"521","Pontia_occidentalis","Corfu_WA",740,"M","B",2.4,1993-07-09,"1","194",5,"F","AM","Corfu.BY.1993_2"
"522","Pontia_occidentalis","Corfu_WA",741,"F","Y",2.6,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"523","Pontia_occidentalis","Corfu_WA",742,"M","B",2.3,1993-07-09,"1","192",1,"B","AM","Corfu.BY.1993_2"
"524","Pontia_occidentalis","Corfu_WA",742,"M","B",2.3,1993-07-09,"1","192",2,"S","AM","Corfu.BY.1993_2"
"525","Pontia_occidentalis","Corfu_WA",744,"M","B",2.3,1993-07-09,"3","193",1,"F","MM","Corfu.BY.1993_2"
"526","Pontia_occidentalis","Corfu_WA",746,"F","B",2.6,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"527","Pontia_occidentalis","Corfu_WA",746,"F","B",2.6,1993-07-09,"2","192",2,"R","AM","Corfu.BY.1993_2"
"528","Pontia_occidentalis","Corfu_WA",748,"F","B",2.5,1993-07-09,"2","191",1,"O","AM","Corfu.BY.1993_2"
"529","Pontia_occidentalis","Corfu_WA",748,"F","B",2.5,1993-07-09,"2","192",2,"R","AM","Corfu.BY.1993_2"
"530","Pontia_occidentalis","Corfu_WA",753,"M","Y",2.1,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"531","Pontia_occidentalis","Corfu_WA",756,"M","B",2.6,1993-07-09,"4","191",1,"B","AM","Corfu.BY.1993_2"
"532","Pontia_occidentalis","Corfu_WA",756,"M","B",2.6,1993-07-09,"4","191",2,"F","MM","Corfu.BY.1993_2"
"533","Pontia_occidentalis","Corfu_WA",756,"M","B",2.6,1993-07-09,"4","191",3,"F","PM","Corfu.BY.1993_2"
"534","Pontia_occidentalis","Corfu_WA",758,"F","B",2.5,1993-07-09,"3","192",1,"S","AM","Corfu.BY.1993_2"
"535","Pontia_occidentalis","Corfu_WA",759,"F","Y",2.6,1993-07-09,"3","194",1,"B","PM","Corfu.BY.1993_2"
"536","Pontia_occidentalis","Corfu_WA",760,"M","B",2.7,1993-07-09,"1","191",1,"B","AM","Corfu.BY.1993_2"
"537","Pontia_occidentalis","Corfu_WA",763,"F","Y",2.5,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"538","Pontia_occidentalis","Corfu_WA",763,"F","Y",2.5,1993-07-09,"2","192",2,"R","MM","Corfu.BY.1993_2"
"539","Pontia_occidentalis","Corfu_WA",763,"F","Y",2.5,1993-07-09,"2","192",3,"F","MM","Corfu.BY.1993_2"
"540","Pontia_occidentalis","Corfu_WA",764,"M","B",2.3,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"541","Pontia_occidentalis","Corfu_WA",767,"F","Y",2.6,1993-07-09,"1","191",1,"S","AM","Corfu.BY.1993_2"
"542","Pontia_occidentalis","Corfu_WA",769,"M","B",2.6,1993-07-09,"4","191",1,"B","AM","Corfu.BY.1993_2"
"543","Pontia_occidentalis","Corfu_WA",770,"F","B",2.8,1993-07-09,"3","191",1,"S","AM","Corfu.BY.1993_2"
"544","Pontia_occidentalis","Corfu_WA",772,"F","B",2.5,1993-07-09,"2","191",1,"F","MM","Corfu.BY.1993_2"
"545","Pontia_occidentalis","Corfu_WA",776,"F","B",2.7,1993-07-09,"2","192",1,"S","AM","Corfu.BY.1993_2"
"546","Pontia_occidentalis","Corfu_WA",778,"F","B",2.7,1993-07-09,"2","191",1,"O","AM","Corfu.BY.1993_2"
"547","Pontia_occidentalis","Corfu_WA",778,"F","B",2.7,1993-07-09,"2","191",2,"F","AM","Corfu.BY.1993_2"
"548","Pontia_occidentalis","Corfu_WA",779,"F","Y",2.5,1993-07-09,"3","191",1,"B","AM","Corfu.BY.1993_2"
"549","Pontia_occidentalis","Corfu_WA",779,"F","Y",2.5,1993-07-09,"3","191",2,"B","AM","Corfu.BY.1993_2"
"550","Pontia_occidentalis","Corfu_WA",780,"F","B",2.6,1993-07-09,"4","191",1,"F","MM","Corfu.BY.1993_2"
"551","Pontia_occidentalis","Corfu_WA",780,"F","B",2.6,1993-07-09,"4","191",2,"","MM","Corfu.BY.1993_2"
"552","Pontia_occidentalis","Corfu_WA",785,"F","Y",2.3,1993-07-09,"3","191",1,"F","MM","Corfu.BY.1993_2"
"553","Pontia_occidentalis","Corfu_WA",786,"M","B",2.5,1993-07-09,"2","191",1,"C","AM","Corfu.BY.1993_2"
"554",NA,NA,791,"F","Y",NA,NA,NA,"193",1,"R","PM","Corfu.BY.1993_2"
"555",NA,NA,791,"F","Y",NA,NA,NA,"194",2,"O","PM","Corfu.BY.1993_2"
"556","Pontia_occidentalis","Corfu_WA",795,"F","Y",2.4,1993-07-09,"2","191",1,"B","AM","Corfu.BY.1993_2"
"557","Pontia_occidentalis","Corfu_WA",795,"F","Y",2.4,1993-07-09,"2","191",2,"","MM","Corfu.BY.1993_2"
