"","SPECIES","SITE","ID","SEX","TREAT","FWL","REL_DATE","COND_0","RECAP_DATE","NRECAP","COND","BEH","TIME","NOTEBOOK"
"432","Pontia_occidentalis","Corfu_WA",200,NA,"Y",NA,NA,NA,200,1,"5","F","PM","Corfu.BY.1991_2"
"433","Pontia_occidentalis","Corfu_WA",202,"M","Y",2.5,1991-07-18,"2",200,1,"3","LB","PM","Corfu.BY.1991_2"
"434","Pontia_occidentalis","Corfu_WA",202,"M","Y",2.5,1991-07-18,"2",201,2,"3","F","PM","Corfu.BY.1991_2"
"435","Pontia_occidentalis","Corfu_WA",202,"M","Y",2.5,1991-07-18,"2",202,3,"5","F","PM","Corfu.BY.1991_2"
"436","Pontia_occidentalis","Corfu_WA",204,"M","Y",2.3,1991-07-18,"2",200,1,"3","B","PM","Corfu.BY.1991_2"
"437","Pontia_occidentalis","Corfu_WA",204,"M","Y",2.3,1991-07-18,"2",200,2,"2","F","PM","Corfu.BY.1991_2"
"438","Pontia_occidentalis","Corfu_WA",205,"F","B",2.4,1991-07-18,"2",200,1,"3","S","PM","Corfu.BY.1991_2"
"439","Pontia_occidentalis","Corfu_WA",205,"F","B",2.4,1991-07-18,"2",200,2,"3","F","PM","Corfu.BY.1991_2"
"440","Pontia_occidentalis","Corfu_WA",206,"F","Y",2.5,1991-07-18,"4",200,1,"4","F","PM","Corfu.BY.1991_2"
"441","Pontia_occidentalis","Corfu_WA",208,"F","Y",2.7,1991-07-18,"1",200,1,"3","S","PM","Corfu.BY.1991_2"
"442","Pontia_occidentalis","Corfu_WA",208,"F","Y",2.7,1991-07-18,"1",200,2,"3","B","PM","Corfu.BY.1991_2"
"443","Pontia_occidentalis","Corfu_WA",208,"F","Y",2.7,1991-07-18,"1",200,3,"3","B","PM","Corfu.BY.1991_2"
"444","Pontia_occidentalis","Corfu_WA",208,"F","Y",2.7,1991-07-18,"1",200,4,"3","O","PM","Corfu.BY.1991_2"
"445","Pontia_occidentalis","Corfu_WA",211,"F","B",2.2,1991-07-18,"3",200,1,"2","B","PM","Corfu.BY.1991_2"
"446","Pontia_occidentalis","Corfu_WA",212,"F","Y",2.6,1991-07-18,"3",200,1,"4","F","PM","Corfu.BY.1991_2"
"447","Pontia_occidentalis","Corfu_WA",213,"F","B",2.7,1991-07-18,"2",200,1,"3","B","PM","Corfu.BY.1991_2"
"448","Pontia_occidentalis","Corfu_WA",213,"F","B",2.7,1991-07-18,"2",200,2,"3","O","PM","Corfu.BY.1991_2"
"449","Pontia_occidentalis","Corfu_WA",305,NA,"B",NA,NA,NA,201,1,"3","F","AM","Corfu.BY.1991_2"
