STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/22/91,95,60,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/23/91,92,59,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/24/91,85,52,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/25/91,82,49,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/26/91,77,45,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/27/91,82,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/28/91,80,60,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/29/91,70,54,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/30/91,87,59,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,8/31/91,89,56,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/1/91,86,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/2/91,74,45,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/3/91,76,45,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/4/91,85,46,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/5/91,83,49,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/6/91,89,53,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/7/91,87,60,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/8/91,79,48,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/9/91,72,46,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/10/91,78,46,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/11/91,82,48,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/12/91,82,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/13/91,84,64,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/14/91,75,46,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/15/91,76,44,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/16/91,81,45,
